event_id,user_id,event_type,product_id,product_category,event_timestamp,device_type,browser,operating_system,session_id,page_url,duration_seconds,referrer_source,ab_test_variant,country,city,is_bot,scroll_depth_pct,click_x,click_y,search_query,conversion_value
3737,1345,page_view,89,Toys,2024-01-17 11:28:04,tablet,Edge,Android,sess-omwzkvamrwyq,/page/ujychm,232,instagram,variant_b,FR,Tokyo,false,,,,,
3738,473,video_play,158,Beauty,2024-12-07 10:05:29,tablet,Chrome,Linux,sess-jwrbbcqyrkwb,/page/raqjae,231,affiliate,control,JP,São Paulo,false,,,,,
3739,,purchase,,,2024-01-17 20:06:42,tablet,Opera,iOS,sess-pxnrpecbokwy,/page/atfjzw,448,none,variant_b,UK,Mumbai,false,,,,,337.56
3740,145,page_view,,,2025-05-03 15:47:27,tablet,Safari,Linux,sess-tpsrdelkjhjm,/page/qpbxwt,215,youtube,control,BR,Chicago,false,,,,,
3741,,add_to_cart,281,Beauty,2022-04-04 02:04:13,tablet,Chrome,iOS,sess-gzpekekyrwwi,/page/ozbjrz,24,youtube,variant_b,IN,Monterrey,true,,,,,
3742,,form_submit,203,Food,2023-02-11 21:18:52,mobile,Opera,Windows,sess-socdqjyzuxvj,/page/uymqcb,441,none,variant_b,UK,Melbourne,false,,,,,
3743,581,search,19,Music,2023-05-16 15:57:40,desktop,Firefox,Android,sess-zixuvcpkgwnl,/page/osneza,28,email,variant_b,DE,Toronto,true,,,,search term 56,
3744,178,video_play,,,2024-03-29 23:54:42,desktop,Safari,Android,sess-eoeowwzrhsus,/page/xqtggu,169,bing,variant_a,MX,Sydney,false,,,,,
3745,992,share,234,Automotive,2025-01-05 14:13:17,mobile,Chrome,macOS,sess-duhjulubuyic,/page/trfvwz,439,twitter,variant_a,UK,Chicago,false,,,,,
3746,32,form_submit,,,2025-12-26 08:56:05,tablet,Safari,Android,sess-qhdafqybmscm,/page/zauepg,366,twitter,variant_b,MX,London,true,,,,,
3747,441,share,,,2023-12-16 03:39:57,desktop,Opera,Windows,sess-aeuhagxlvcqq,/page/hmykod,394,facebook,variant_a,MX,Paris,true,,,,,
3748,,wishlist,,,2024-04-27 05:36:19,mobile,Firefox,Windows,sess-ygvvomoyyalx,/page/ylzvaw,303,twitter,control,AU,Rio,true,,,,,
3749,1203,share,,,2024-05-24 12:11:09,desktop,Chrome,macOS,sess-evgqrubnmuyz,/page/scddmo,108,facebook,control,DE,Tokyo,true,,,,,
3750,1825,search,376,Electronics,2023-08-24 21:33:52,desktop,Edge,iOS,sess-nzljqsiybeds,/page/tlxamr,494,facebook,control,AU,Tokyo,false,,,,search term 57,
3751,1465,video_play,,,2025-01-18 08:42:30,tablet,Safari,iOS,sess-pryelogpddcq,/page/hlipfz,290,bing,control,DE,New York,false,,,,,
3752,368,form_submit,,,2024-11-29 07:29:40,desktop,Chrome,Windows,sess-svghkdzgjkqs,/page/kalttp,420,bing,variant_a,AU,New York,false,,,,,
3753,301,search,260,Food,2023-04-15 05:10:45,desktop,Chrome,Android,sess-fblcoxtfiamt,/page/vbudrf,434,email,control,FR,Tokyo,true,,,,search term 113,
3754,1482,search,,,2024-10-14 03:19:13,mobile,Edge,Android,sess-gogbhjsjritu,/page/ahoysk,561,instagram,variant_b,JP,Mumbai,false,,,,search term 195,
3755,1480,share,198,Beauty,2022-10-05 04:01:16,tablet,Opera,Android,sess-zmyrkimemdbk,/page/kxawwe,209,affiliate,control,DE,Manchester,true,,,,,
3756,549,purchase,,,2025-08-23 03:36:20,mobile,Edge,Windows,sess-wfatgyugqwli,/page/mdajoo,126,affiliate,variant_b,DE,Vancouver,true,,,,,161.66
3757,1663,wishlist,243,Electronics,2024-03-07 22:19:43,mobile,Edge,Windows,sess-wrxsyelzrfaj,/page/pnycfa,196,none,control,BR,London,false,,,,,
3758,1307,purchase,,,2022-05-31 01:48:59,tablet,Chrome,macOS,sess-xsdsshwwrjco,/page/pnbvyg,19,google,control,CA,Delhi,true,,,,,236.91
3759,1426,add_to_cart,89,Home & Garden,2024-01-16 09:26:08,tablet,Chrome,iOS,sess-lopfwujduequ,/page/xdtpaq,416,direct,control,UK,Melbourne,false,,,,,
3760,203,page_view,490,Sports,2022-01-09 08:36:31,tablet,Safari,Android,sess-esdnwjorhvjj,/page/xrsmiw,414,email,variant_a,UK,Tokyo,false,,,,,
3761,74,click,,,2025-06-05 04:37:24,desktop,Opera,macOS,sess-phdbiltcinmh,/page/kbdboj,128,bing,variant_b,AU,Manchester,false,,1848.0,975.8,,
3762,563,video_play,58,Toys,2025-11-27 23:04:00,tablet,Chrome,macOS,sess-gqfdmnggkjvu,/page/piuymr,193,instagram,control,UK,Rio,false,,,,,
3763,,share,,,2025-03-05 21:20:26,tablet,Edge,iOS,sess-dyanfvcfnrfl,/page/uhrucs,483,facebook,control,US,Monterrey,false,,,,,
3764,800,share,353,Beauty,2023-04-02 13:32:17,mobile,Opera,Android,sess-diawealwewus,/page/rkxjkw,481,facebook,variant_a,UK,Rio,true,,,,,
3765,105,add_to_cart,125,Clothing,2022-02-17 15:48:22,tablet,Chrome,Linux,sess-zmsxjxstfozq,/page/mpwpnj,202,google,variant_a,UK,Lyon,false,,,,,
3766,1508,wishlist,248,Sports,2023-08-05 03:17:13,desktop,Opera,Linux,sess-vqxkvbcgwlqa,/page/bagogg,526,bing,variant_b,FR,Mumbai,true,,,,,
3767,266,video_play,,,2025-10-23 17:01:08,tablet,Chrome,Android,sess-oqqkbxqoslzb,/page/dnpjxq,45,instagram,control,US,Delhi,true,,,,,
3768,1137,video_play,79,Beauty,2024-10-17 02:11:25,mobile,Firefox,macOS,sess-azmwjiajpfqw,/page/xdtwkr,535,instagram,control,CA,Toronto,true,,,,,
3769,,page_view,108,Music,2022-01-31 11:54:14,tablet,Chrome,macOS,sess-qxowwsjuryeq,/page/ghwghz,461,youtube,variant_a,MX,Chicago,false,,,,,
3770,1843,wishlist,151,Home & Garden,2022-03-28 07:12:12,tablet,Chrome,Linux,sess-hnyherrpnedn,/page/liyolp,126,google,control,FR,Paris,true,,,,,
3771,1258,purchase,216,Home & Garden,2023-07-19 17:57:00,desktop,Safari,Linux,sess-gejeldhsqgiy,/page/nozjuf,388,instagram,variant_b,BR,Mexico City,true,,,,,436.21
3772,24,scroll,426,Books,2023-05-25 02:21:57,tablet,Opera,macOS,sess-mpewnehelnju,/page/vwvvoo,302,facebook,variant_b,UK,Mexico City,true,65.1,,,,
3773,1217,share,183,Food,2023-04-11 20:26:28,desktop,Opera,Linux,sess-bbwipgyvbdrn,/page/naomhm,314,direct,variant_b,FR,Tokyo,true,,,,,
3774,,purchase,362,Sports,2024-09-07 06:49:47,desktop,Safari,Linux,sess-oaukeqejatos,/page/cfuodf,158,none,variant_b,MX,Munich,false,,,,,87.3
3775,1993,form_submit,,,2023-01-10 00:49:09,tablet,Safari,Windows,sess-sbnwtokdkssd,/page/ynwafq,133,google,variant_b,AU,São Paulo,false,,,,,
3776,206,search,159,Automotive,2025-10-07 06:27:40,mobile,Edge,Windows,sess-lucarmikiuif,/page/hrifde,453,email,variant_b,BR,Chicago,false,,,,search term 2,
3777,1964,search,,,2024-03-24 14:33:28,mobile,Safari,Linux,sess-tirrtxrjrgwf,/page/pjjhfz,266,instagram,variant_a,US,Tokyo,false,,,,search term 114,
3778,,click,212,Toys,2023-01-28 00:24:55,tablet,Edge,iOS,sess-mjxkkpbriiuw,/page/rvkkyk,52,none,variant_b,UK,Melbourne,false,,289.3,377.2,,
3779,832,video_play,,,2025-02-16 14:11:33,desktop,Chrome,Android,sess-sqsgcecxxtgv,/page/uwovmj,143,facebook,variant_b,BR,Mexico City,true,,,,,
3780,,scroll,,,2022-08-05 10:15:10,tablet,Opera,macOS,sess-xrutbbllgkqs,/page/omgxqh,399,twitter,control,AU,Melbourne,true,69.0,,,,
3781,1578,purchase,408,Books,2022-05-12 13:58:10,desktop,Firefox,Linux,sess-ijrjypdtzlqn,/page/zothde,553,affiliate,variant_b,AU,Paris,false,,,,,328.76
3782,,search,,,2025-12-23 17:28:28,tablet,Edge,macOS,sess-okdpfekzukoa,/page/vligoq,516,youtube,control,DE,Tokyo,true,,,,search term 188,
3783,1678,scroll,,,2024-08-04 10:21:24,desktop,Safari,Windows,sess-wwonjbraldyx,/page/ribsov,351,direct,variant_b,JP,Paris,false,80.4,,,,
3784,1829,scroll,186,Sports,2025-05-03 20:27:27,desktop,Chrome,Windows,sess-contnptrsttd,/page/cuwxrz,299,youtube,variant_a,DE,Osaka,true,3.7,,,,
3785,143,add_to_cart,187,Sports,2025-07-02 14:03:57,mobile,Chrome,Android,sess-vkvhqxxpevnj,/page/diuxlm,355,youtube,control,DE,Tokyo,true,,,,,
3786,295,wishlist,,,2023-08-18 11:43:53,mobile,Edge,macOS,sess-vwlvtohdosvd,/page/dkgort,198,instagram,variant_b,US,Sydney,false,,,,,
3787,,share,,,2022-03-31 19:50:14,tablet,Opera,iOS,sess-moxrwgczfkgn,/page/rfpira,478,facebook,variant_b,FR,Osaka,false,,,,,
3788,725,wishlist,,,2022-10-27 00:35:35,mobile,Opera,Android,sess-fvakveefjgmp,/page/ziodte,151,affiliate,variant_b,BR,Mexico City,true,,,,,
3789,,video_play,,,2022-02-26 21:51:55,mobile,Edge,Android,sess-wrzryryxusmn,/page/bzuizj,292,affiliate,control,FR,Chicago,false,,,,,
3790,212,video_play,218,Food,2024-06-10 11:48:16,tablet,Edge,macOS,sess-ozdspgfaejnm,/page/qsdvqg,572,instagram,variant_a,UK,Melbourne,true,,,,,
3791,,video_play,341,Books,2024-05-14 18:48:52,desktop,Chrome,Linux,sess-wvuryavnyimo,/page/wqxmma,402,youtube,variant_a,IN,Mexico City,true,,,,,
3792,1361,purchase,420,Food,2022-12-16 22:04:14,desktop,Safari,iOS,sess-kvaamlvqtnaa,/page/lbfyfd,472,bing,variant_a,FR,Mumbai,false,,,,,263.51
3793,1329,page_view,,,2023-08-27 05:03:43,desktop,Opera,Android,sess-fdagncuqqnvq,/page/vgzyzv,499,youtube,variant_b,MX,Sydney,false,,,,,
3794,431,page_view,365,Music,2022-02-07 00:22:17,desktop,Chrome,iOS,sess-urrqpqczhesj,/page/lqlcyj,539,facebook,control,AU,Chicago,false,,,,,
3795,172,video_play,469,Food,2022-11-13 22:56:23,mobile,Edge,iOS,sess-rlrzmohlshfd,/page/ykonwk,473,email,variant_a,BR,London,true,,,,,
3796,1878,share,,,2025-10-13 03:50:44,desktop,Firefox,Android,sess-ygczwuydsbdl,/page/dtctas,548,instagram,control,UK,Lyon,true,,,,,
3797,1846,scroll,200,Automotive,2023-02-14 23:21:02,tablet,Chrome,Linux,sess-xcfkikzmrnaw,/page/obrurk,400,affiliate,control,DE,Manchester,false,34.8,,,,
3798,493,share,,,2024-05-18 07:35:10,mobile,Chrome,Linux,sess-knnellorqvlb,/page/wxpkof,449,direct,control,FR,Rio,true,,,,,
3799,298,video_play,207,Electronics,2022-08-18 01:39:38,mobile,Safari,iOS,sess-qtukcczgwezz,/page/emmpfb,328,twitter,variant_a,AU,Osaka,false,,,,,
3800,101,page_view,,,2022-09-06 20:15:08,mobile,Safari,Android,sess-cmupsxgpdmss,/page/mezhsf,405,bing,control,FR,Manchester,false,,,,,
3801,273,click,,,2023-07-16 02:00:12,mobile,Opera,iOS,sess-fvhasjfvtbrd,/page/mcufqt,150,email,control,UK,London,true,,1868.5,589.7,,
3802,1722,share,,,2022-12-26 23:38:33,desktop,Opera,Linux,sess-cecaohpooqft,/page/fdzxjh,134,facebook,variant_a,US,Rio,true,,,,,
3803,1692,purchase,64,Home & Garden,2023-12-04 07:09:06,mobile,Safari,Linux,sess-apirhrkpquzr,/page/phmirs,471,google,control,IN,Chicago,true,,,,,453.22
3804,1518,wishlist,208,Food,2025-05-22 20:07:39,mobile,Safari,Windows,sess-ewpfexomkypv,/page/fowtux,259,direct,variant_a,FR,Lyon,true,,,,,
3805,1889,add_to_cart,97,Toys,2023-07-24 19:10:21,tablet,Firefox,iOS,sess-zfawlmaxgwmo,/page/mkyvtn,299,instagram,variant_b,AU,New York,false,,,,,
3806,389,click,,,2022-09-20 00:37:19,tablet,Opera,Linux,sess-zrugmqgkgxfn,/page/ajlveq,567,none,variant_b,US,Melbourne,false,,814.5,664.8,,
3807,,search,,,2022-04-08 16:09:03,mobile,Safari,macOS,sess-xqupbdwozavi,/page/csbtvs,330,bing,variant_b,MX,Melbourne,false,,,,search term 119,
3808,73,purchase,,,2023-08-18 21:21:46,tablet,Chrome,Windows,sess-mubkvhvldywo,/page/jdftvn,365,google,variant_a,US,New York,false,,,,,475.16
3809,1850,add_to_cart,304,Food,2023-09-07 09:32:18,tablet,Chrome,Android,sess-isggthvhmaab,/page/mduinp,197,affiliate,variant_b,BR,London,true,,,,,
3810,,click,,,2025-05-26 17:14:09,desktop,Chrome,macOS,sess-tjapazllkdqb,/page/vwrdty,90,facebook,control,UK,Lyon,false,,1170.5,151.9,,
3811,872,add_to_cart,65,Clothing,2025-11-27 08:49:57,mobile,Chrome,Android,sess-zfnqtigcaavh,/page/qcxgio,127,facebook,variant_a,BR,Melbourne,true,,,,,
3812,956,share,,,2025-09-19 14:30:17,tablet,Edge,Android,sess-vyrehqlibooc,/page/wyjxae,328,bing,variant_b,BR,Mexico City,true,,,,,
3813,71,page_view,311,Food,2023-06-02 17:53:53,tablet,Edge,Android,sess-zacftcfjlkic,/page/lkdhsq,141,none,variant_b,IN,Delhi,false,,,,,
3814,,scroll,,,2024-01-26 00:11:47,mobile,Chrome,macOS,sess-xwiabwrvtdgo,/page/mdyext,471,twitter,variant_a,BR,Melbourne,true,17.1,,,,
3815,1066,click,,,2024-09-10 00:05:18,mobile,Opera,Windows,sess-rdplsvntqiuh,/page/xrdfcs,317,youtube,variant_b,DE,Mumbai,false,,126.5,1047.6,,
3816,1086,page_view,274,Home & Garden,2024-01-11 14:13:36,mobile,Chrome,Android,sess-qvzswciwxdyp,/page/mpxfjc,197,instagram,variant_b,AU,Monterrey,true,,,,,
3817,1147,video_play,50,Food,2022-09-05 04:23:40,tablet,Chrome,iOS,sess-vjcbdryretwx,/page/gbdane,270,google,variant_a,DE,Tokyo,false,,,,,
3818,1471,share,301,Food,2023-03-13 22:21:36,desktop,Safari,macOS,sess-irxbnjwrwpvw,/page/nxkesf,206,google,control,DE,Mumbai,false,,,,,
3819,1033,wishlist,,,2022-10-23 21:08:19,mobile,Chrome,macOS,sess-dijqzfqcbmsz,/page/axphei,428,instagram,variant_a,IN,Melbourne,false,,,,,
3820,1640,purchase,129,Home & Garden,2023-11-21 01:46:55,tablet,Firefox,Android,sess-odxjudusdsep,/page/cjvavp,441,bing,variant_b,CA,Osaka,true,,,,,312.9
3821,214,form_submit,97,Electronics,2022-05-17 02:08:18,desktop,Firefox,Linux,sess-dopfdoxvgeva,/page/ihwqgu,474,direct,variant_b,BR,Osaka,true,,,,,
3822,,click,,,2025-08-01 02:08:44,desktop,Edge,Windows,sess-uwkbpipqtkpb,/page/sijznz,94,youtube,variant_a,IN,Lyon,true,,873.9,627.3,,
3823,1033,click,140,Food,2025-02-24 09:29:53,mobile,Edge,iOS,sess-hjiocjriojzv,/page/obyqno,61,google,variant_a,IN,Rio,true,,657.6,894.9,,
3824,,share,,,2022-08-08 11:51:31,desktop,Firefox,Android,sess-qqmcsbuzudoj,/page/caqpnb,516,bing,variant_b,AU,Mumbai,true,,,,,
3825,,scroll,428,Sports,2023-04-11 08:32:59,tablet,Firefox,macOS,sess-yrrjhcgaxswd,/page/jkbjel,481,youtube,variant_a,BR,Toronto,false,5.9,,,,
3826,1056,video_play,,,2023-02-18 11:28:23,desktop,Firefox,iOS,sess-quhepkpcfgrc,/page/rophkx,386,facebook,variant_b,MX,Melbourne,true,,,,,
3827,602,page_view,380,Beauty,2023-11-08 19:36:45,desktop,Safari,iOS,sess-oxsdytynenqt,/page/jqeksy,279,twitter,variant_b,BR,Chicago,false,,,,,
3828,1250,scroll,240,Home & Garden,2025-11-19 06:54:50,tablet,Safari,Windows,sess-dmigsdoikeul,/page/adbkkf,126,direct,variant_a,IN,Melbourne,false,13.0,,,,
3829,,form_submit,319,Sports,2022-03-30 09:13:58,tablet,Edge,Linux,sess-abnhowyhznex,/page/ervfxa,574,twitter,variant_b,MX,Munich,true,,,,,
3830,703,click,,,2023-10-24 06:36:40,desktop,Edge,Windows,sess-sfqszwcgpard,/page/dqtbpm,272,google,variant_b,JP,Monterrey,false,,337.9,540.2,,
3831,,wishlist,,,2023-03-03 21:31:16,mobile,Safari,Linux,sess-jenaineyladg,/page/rketwk,577,direct,variant_a,AU,Mexico City,false,,,,,
3832,1426,add_to_cart,265,Beauty,2023-05-08 03:08:28,mobile,Chrome,Android,sess-pgdrmettrnzk,/page/qrsdqq,398,instagram,variant_b,UK,Lyon,true,,,,,
3833,122,purchase,,,2023-10-20 09:26:29,tablet,Chrome,iOS,sess-bcqjlfpqdfgs,/page/zhhsxz,465,google,variant_b,FR,Toronto,false,,,,,37.17
3834,743,wishlist,,,2025-02-18 16:51:57,tablet,Safari,Windows,sess-aexhzpqkziba,/page/qqgdnj,142,affiliate,control,IN,Melbourne,false,,,,,
3835,395,click,177,Clothing,2024-08-13 21:25:22,tablet,Safari,iOS,sess-eibuybzrpjdp,/page/uvtzop,546,affiliate,variant_b,US,Rio,true,,800.5,1044.3,,
3836,1900,form_submit,,,2023-05-15 23:57:11,tablet,Opera,iOS,sess-artdkymxfuhv,/page/oztcvo,255,direct,variant_b,US,Paris,false,,,,,
3837,1434,video_play,368,Electronics,2023-09-24 04:33:14,desktop,Safari,Linux,sess-sqonbiihgspp,/page/mhwvdp,97,twitter,variant_b,DE,Vancouver,false,,,,,
3838,602,purchase,,,2025-03-07 08:29:02,desktop,Firefox,Windows,sess-ocglugafcxaq,/page/mjhboi,27,twitter,control,BR,Melbourne,true,,,,,288.58
3839,1903,purchase,60,Toys,2025-03-18 02:32:38,mobile,Edge,Linux,sess-iwraafnmgdva,/page/varbmr,330,affiliate,control,US,Mumbai,true,,,,,140.63
3840,1329,click,,,2022-02-01 03:45:03,mobile,Chrome,Android,sess-hzqnhzkzzozq,/page/bksbnt,92,email,control,US,Paris,true,,1144.5,899.8,,
3841,718,share,,,2024-12-14 19:35:51,tablet,Safari,macOS,sess-idisrjjpfrbk,/page/kbsgxx,117,bing,variant_b,BR,Sydney,false,,,,,
3842,285,form_submit,478,Music,2025-03-13 01:33:27,desktop,Safari,Android,sess-prrjigymgfpx,/page/tzjekr,42,affiliate,variant_b,UK,São Paulo,false,,,,,
3843,710,wishlist,311,Electronics,2025-05-16 16:17:37,tablet,Firefox,iOS,sess-tmpgplpkwomy,/page/waxylq,17,google,control,CA,Lyon,false,,,,,
3844,842,search,439,Music,2024-08-27 10:06:36,tablet,Safari,Android,sess-ulnugfgfrpla,/page/vbjdqa,579,twitter,variant_b,UK,Manchester,false,,,,search term 123,
3845,1333,search,445,Music,2024-10-12 21:34:16,desktop,Edge,macOS,sess-enxgphmnteuz,/page/gmpmbl,256,instagram,variant_a,BR,Mexico City,true,,,,search term 144,
3846,348,wishlist,,,2025-03-27 07:48:25,desktop,Safari,macOS,sess-sranphrzdgwu,/page/srsjev,489,bing,variant_b,AU,Mexico City,false,,,,,
3847,189,page_view,,,2024-03-29 14:46:19,tablet,Safari,Windows,sess-masnghywhqdc,/page/gkromf,424,none,control,IN,Paris,true,,,,,
3848,1929,scroll,,,2023-06-26 19:18:11,desktop,Firefox,Linux,sess-amqlugnxeelv,/page/nuljyc,440,twitter,control,FR,Manchester,true,31.0,,,,
3849,1111,video_play,,,2025-10-22 04:38:08,mobile,Firefox,Android,sess-cghuujbfajay,/page/daoubn,113,none,variant_a,BR,Melbourne,true,,,,,
3850,665,scroll,,,2023-03-18 00:26:27,desktop,Edge,iOS,sess-okoiyhcowlxa,/page/eaogdp,149,none,variant_b,CA,Mexico City,false,98.9,,,,
3851,1751,search,211,Toys,2024-04-16 03:41:39,mobile,Firefox,Android,sess-fjyswqfwojkq,/page/qhgfbz,370,direct,variant_b,BR,Monterrey,true,,,,search term 50,
3852,,page_view,145,Toys,2024-02-07 09:10:15,mobile,Firefox,macOS,sess-yzpaqloovmjf,/page/zwzwzj,353,facebook,variant_b,MX,Toronto,false,,,,,
3853,1894,scroll,,,2023-04-09 06:54:24,mobile,Firefox,iOS,sess-efsrrhyvzhlc,/page/hvxhsj,440,google,variant_b,JP,Mumbai,true,1.5,,,,
3854,328,scroll,,,2022-05-21 06:28:12,desktop,Chrome,Windows,sess-jmoexbstfyhf,/page/iunxub,14,none,variant_b,US,Rio,false,32.5,,,,
3855,1269,search,,,2023-08-06 22:58:28,desktop,Edge,Android,sess-wtzcjhxggujs,/page/fqiozb,192,affiliate,variant_a,BR,Mexico City,true,,,,search term 96,
3856,275,search,15,Home & Garden,2024-02-23 18:55:11,tablet,Edge,macOS,sess-idntqmmpjtpk,/page/erxwdk,583,twitter,control,MX,New York,false,,,,search term 147,
3857,1204,form_submit,,,2025-12-27 21:21:12,desktop,Chrome,Android,sess-xqdbxexlxsxb,/page/wlxngn,372,instagram,variant_a,BR,Munich,true,,,,,
3858,914,share,,,2022-05-20 23:10:44,desktop,Safari,Android,sess-qndvfbyqfdrm,/page/zesjql,126,direct,variant_b,UK,Sydney,true,,,,,
3859,422,add_to_cart,184,Beauty,2025-04-25 00:42:58,desktop,Safari,macOS,sess-jarghijoxvdb,/page/lmtjjt,376,facebook,control,UK,Paris,true,,,,,
3860,183,share,449,Electronics,2022-02-04 09:38:26,desktop,Chrome,Linux,sess-sysctqzlqfwf,/page/mbleko,256,direct,variant_a,UK,Paris,true,,,,,
3861,1652,share,105,Automotive,2024-10-25 03:42:47,mobile,Edge,Linux,sess-pmgtwmlkdteg,/page/kpnerd,43,instagram,variant_a,CA,Osaka,false,,,,,
3862,1764,purchase,499,Electronics,2025-11-17 05:16:38,mobile,Edge,Android,sess-xqtohwntevjr,/page/llhktr,518,direct,control,UK,Toronto,true,,,,,70.71
3863,1809,add_to_cart,21,Electronics,2024-01-03 05:02:43,tablet,Opera,Android,sess-oilruozbdaqj,/page/orrxsv,169,email,variant_a,AU,Vancouver,false,,,,,
3864,1789,search,,,2025-10-03 19:55:58,tablet,Opera,Linux,sess-rvhshdxirwju,/page/huesaz,57,bing,variant_a,CA,Manchester,true,,,,search term 158,
3865,1563,purchase,,,2025-09-27 07:34:48,desktop,Opera,Linux,sess-mfswfshwhwad,/page/pwgfyh,537,twitter,variant_a,MX,Vancouver,false,,,,,235.45
3866,1559,add_to_cart,182,Beauty,2023-12-19 02:04:47,tablet,Edge,macOS,sess-rmwloeveriib,/page/komlnn,419,none,variant_b,MX,Chicago,false,,,,,
3867,731,click,232,Food,2024-07-10 18:12:21,desktop,Edge,Linux,sess-ualfdiqspkdy,/page/rljrkn,535,direct,variant_a,IN,Paris,false,,699.9,1062.0,,
3868,497,scroll,210,Music,2025-10-17 11:01:08,mobile,Firefox,Windows,sess-mmsodbdngvtr,/page/wdcfgs,144,bing,control,AU,New York,true,51.1,,,,
3869,615,scroll,,,2023-01-07 20:46:26,mobile,Safari,Android,sess-eqqkrsrynvsx,/page/sbzkgq,73,facebook,variant_a,US,Monterrey,true,81.5,,,,
3870,1772,share,,,2024-04-12 04:00:11,mobile,Opera,Linux,sess-dtiamovphsnv,/page/qfpvpb,186,affiliate,variant_b,MX,Delhi,true,,,,,
3871,806,page_view,456,Books,2022-03-01 20:02:50,tablet,Safari,Linux,sess-zrolnuuoidrn,/page/lylqhl,543,none,variant_a,MX,Tokyo,true,,,,,
3872,33,form_submit,407,Toys,2025-06-02 04:22:56,tablet,Opera,Windows,sess-fkzfrxricznk,/page/effwbn,493,affiliate,control,UK,Chicago,false,,,,,
3873,268,purchase,389,Home & Garden,2022-03-02 16:12:03,mobile,Edge,Android,sess-jctwwbkoianf,/page/zmotnj,248,email,variant_b,CA,Delhi,true,,,,,12.35
3874,149,video_play,,,2025-03-27 12:28:17,desktop,Chrome,iOS,sess-bmxxpzslyqnx,/page/ahzbkf,166,bing,control,FR,Rio,false,,,,,
3875,1509,video_play,368,Beauty,2022-05-28 23:22:10,tablet,Firefox,macOS,sess-lwdrmbqrvyhp,/page/xxmfua,164,affiliate,variant_a,UK,Chicago,true,,,,,
3876,,form_submit,290,Sports,2022-04-17 06:35:52,desktop,Chrome,Linux,sess-zccaplaaeigy,/page/sossoz,495,direct,control,IN,Osaka,true,,,,,
3877,1558,purchase,63,Music,2022-08-30 04:37:46,mobile,Chrome,Windows,sess-eonlyujqevwl,/page/zjhhku,424,youtube,variant_a,MX,Vancouver,true,,,,,20.32
3878,1507,search,346,Clothing,2022-08-26 03:01:48,desktop,Edge,Linux,sess-nuznzztluwux,/page/zcarwb,87,twitter,variant_b,AU,London,true,,,,search term 140,
3879,174,add_to_cart,202,Books,2025-04-07 04:31:00,mobile,Opera,Windows,sess-axnpnixyqdik,/page/ioadtp,581,bing,variant_b,CA,Toronto,true,,,,,
3880,,share,47,Food,2023-04-01 17:34:25,tablet,Opera,macOS,sess-boamlhrsntwm,/page/uastdw,311,google,variant_b,US,Sydney,true,,,,,
3881,,form_submit,,,2025-04-26 22:10:30,tablet,Safari,Windows,sess-etctquchdwld,/page/bscxmh,156,bing,variant_b,AU,Munich,false,,,,,
3882,442,scroll,444,Sports,2024-06-08 06:38:02,mobile,Chrome,iOS,sess-etxlcylyrfcz,/page/zplnhd,122,direct,variant_a,BR,Melbourne,false,25.1,,,,
3883,1299,page_view,,,2025-02-08 22:56:16,mobile,Safari,Android,sess-klueggkctqvg,/page/pwnecp,151,none,control,AU,Chicago,true,,,,,
3884,1617,form_submit,318,Books,2022-01-17 00:04:37,mobile,Safari,macOS,sess-tpmaiykfqcgi,/page/nmyqil,153,google,variant_a,US,Berlin,true,,,,,
3885,803,click,85,Music,2024-08-07 13:48:02,mobile,Opera,macOS,sess-rgzvvwyddmye,/page/hlcctz,217,instagram,variant_b,IN,Lyon,true,,1767.5,696.9,,
3886,1575,click,268,Beauty,2023-10-10 05:32:42,mobile,Safari,iOS,sess-buykztdsdlvu,/page/vqjajv,527,facebook,control,US,Manchester,false,,1504.1,115.4,,
3887,1657,page_view,,,2024-10-24 11:35:54,mobile,Opera,Windows,sess-wfsiebmohqwa,/page/zlaqvz,167,direct,variant_b,UK,Munich,true,,,,,
3888,,video_play,,,2022-02-21 06:38:10,tablet,Opera,Linux,sess-zumiztamekkt,/page/ordzkb,319,facebook,variant_b,BR,Sydney,false,,,,,
3889,1969,scroll,252,Home & Garden,2022-11-02 09:49:04,mobile,Chrome,macOS,sess-hqkirihybirr,/page/btdkav,219,facebook,variant_a,FR,Mexico City,true,16.8,,,,
3890,187,scroll,314,Beauty,2025-05-29 14:19:26,desktop,Edge,Windows,sess-msjczuwwihlm,/page/mqgguw,456,instagram,control,CA,Chicago,false,5.1,,,,
3891,785,scroll,,,2022-08-21 21:15:07,desktop,Edge,Windows,sess-wsxjemlpzmez,/page/nvcnnc,44,google,variant_b,FR,Monterrey,true,33.1,,,,
3892,893,video_play,209,Toys,2025-11-16 13:22:46,tablet,Opera,Windows,sess-qwefveddtrdl,/page/ounqwx,80,email,variant_b,AU,Melbourne,true,,,,,
3893,1788,share,,,2025-10-09 03:41:25,tablet,Firefox,Windows,sess-reezkhzfstms,/page/uaqcdl,261,none,variant_b,CA,Melbourne,false,,,,,
3894,494,purchase,317,Home & Garden,2022-01-15 03:39:38,desktop,Safari,Windows,sess-aslgenpxlipp,/page/xcqkjm,357,youtube,variant_a,AU,Mumbai,true,,,,,280.68
