order_item_id,order_id,product_id,product_name,category,quantity,unit_price,subtotal,discount_amount,tax_rate,tax_amount,returned,return_reason,fulfillment_type,is_digital,gift_wrap,seller_id,warehouse_id,ship_date
2883,3985,93,Product_93,Clothing,3,1253.45,3492.42,267.93,0.0835,291.62,true,wrong_item,dropship,false,false,SEL-068,WH-08,2024-12-17
2884,4210,370,Product_370,Home & Garden,3,539.75,1472.26,146.99,0.097,142.81,true,defective,digital_delivery,true,false,SEL-014,WH-13,2022-04-01
2885,434,451,Product_451,Books,5,1142.73,5477.31,236.34,0.1047,573.47,false,,digital_delivery,true,true,SEL-060,WH-19,2024-04-01
2886,4095,210,Product_210,Music,3,751.85,2140.34,115.21,0.1033,221.1,true,defective,in_store,true,false,SEL-035,WH-16,2025-08-11
2887,1601,299,Product_299,Clothing,2,162.08,314.62,9.54,0.118,37.13,true,wrong_item,dropship,false,true,SEL-065,WH-08,2025-03-17
2888,4547,127,Product_127,Automotive,1,890.31,655.13,235.18,0.0617,40.42,true,defective,in_store,false,true,SEL-074,WH-02,2023-01-20
2889,4542,414,Product_414,Home & Garden,5,1375.43,6689.66,187.49,0.0552,369.27,false,,dropship,false,false,SEL-022,WH-03,2025-09-11
2890,3546,47,Product_47,Books,1,711.56,631.85,79.71,0.086,54.34,true,wrong_item,dropship,true,false,SEL-049,WH-17,2023-02-23
2891,196,155,Product_155,Electronics,5,1178.76,5849.99,43.81,0.0774,452.79,false,,warehouse,false,false,SEL-037,WH-02,2025-05-25
2892,2445,284,Product_284,Sports,2,1238.2,2386.11,90.29,0.0601,143.41,false,,warehouse,true,true,SEL-048,WH-07,2024-03-12
2893,3924,115,Product_115,Automotive,4,492.0,1887.06,80.94,0.0828,156.25,true,defective,dropship,true,true,SEL-004,WH-13,2022-07-07
2894,4760,361,Product_361,Books,5,1304.11,6300.79,219.76,0.0716,451.14,true,changed_mind,warehouse,false,false,SEL-046,WH-12,2025-06-22
2895,2734,157,Product_157,Sports,2,839.8,1433.81,245.79,0.0932,133.63,false,,dropship,false,true,SEL-099,WH-13,2022-05-02
2896,512,130,Product_130,Clothing,1,754.33,569.69,184.64,0.0689,39.25,false,,dropship,true,true,SEL-051,WH-20,2024-11-17
2897,4320,451,Product_451,Toys,2,706.88,1232.77,180.99,0.083,102.32,true,not_as_described,warehouse,true,false,SEL-091,WH-08,2024-04-02
2898,1054,476,Product_476,Sports,1,725.3,624.86,100.44,0.0719,44.93,true,defective,in_store,true,true,SEL-033,WH-09,2023-03-24
2899,1702,359,Product_359,Beauty,3,901.4,2645.06,59.14,0.1014,268.21,false,,in_store,true,true,SEL-066,WH-07,2025-05-09
2900,4002,176,Product_176,Beauty,3,942.9,2757.05,71.65,0.0588,162.11,true,wrong_item,digital_delivery,true,false,SEL-019,WH-04,2023-09-18
2901,1055,159,Product_159,Toys,5,616.41,3024.56,57.49,0.0703,212.63,true,wrong_item,digital_delivery,true,false,SEL-077,WH-20,2023-10-25
2902,2845,478,Product_478,Beauty,5,1399.61,6650.64,347.41,0.0541,359.8,true,wrong_item,dropship,true,true,SEL-029,WH-09,2024-10-20
2903,3574,174,Product_174,Sports,1,1345.42,1219.93,125.49,0.1047,127.73,false,,in_store,false,true,SEL-074,WH-17,2025-01-08
2904,4515,313,Product_313,Books,3,1002.99,2939.83,69.14,0.1024,301.04,false,,digital_delivery,false,true,SEL-098,WH-04,2025-03-29
2905,3416,489,Product_489,Sports,1,1376.81,1093.95,282.86,0.1088,119.02,true,wrong_item,digital_delivery,false,true,SEL-061,WH-01,2022-11-05
2906,1049,303,Product_303,Beauty,3,682.72,1918.19,129.97,0.0945,181.27,true,not_as_described,digital_delivery,true,true,SEL-022,WH-08,2022-08-03
2907,2448,56,Product_56,Beauty,5,1255.65,5934.16,344.09,0.0624,370.29,true,changed_mind,in_store,false,true,SEL-044,WH-07,2023-09-27
2908,921,13,Product_13,Sports,5,855.5,4168.14,109.36,0.0714,297.61,true,changed_mind,dropship,true,false,SEL-026,WH-12,2023-03-10
2909,1387,429,Product_429,Beauty,2,721.83,1241.21,202.45,0.0933,115.8,false,,warehouse,false,false,SEL-019,WH-12,2024-01-26
2910,2992,391,Product_391,Electronics,4,632.11,2494.26,34.18,0.0624,155.64,true,not_as_described,dropship,false,false,SEL-026,WH-02,2024-03-24
2911,1224,10,Product_10,Toys,5,1280.87,6258.97,145.38,0.069,431.87,true,not_as_described,digital_delivery,false,true,SEL-069,WH-15,2022-05-30
2912,1284,303,Product_303,Food,2,1315.34,2429.55,201.13,0.0969,235.42,false,,dropship,true,true,SEL-051,WH-20,2025-07-13
2913,2885,139,Product_139,Food,1,58.95,56.49,2.46,0.0669,3.78,false,,dropship,true,false,SEL-026,WH-11,2022-10-11
2914,4514,101,Product_101,Home & Garden,2,1206.89,2391.78,22.0,0.1151,275.29,false,,digital_delivery,true,true,SEL-004,WH-16,2022-07-04
2915,3193,281,Product_281,Books,2,1457.74,2614.41,301.07,0.0664,173.6,true,not_as_described,warehouse,true,false,SEL-084,WH-10,2024-12-23
2916,1393,340,Product_340,Sports,5,1023.04,4943.0,172.2,0.1175,580.8,true,not_as_described,warehouse,false,false,SEL-068,WH-09,2022-04-29
2917,1491,18,Product_18,Food,5,795.96,3778.77,201.03,0.0829,313.26,false,,warehouse,false,false,SEL-035,WH-02,2023-11-06
2918,3133,8,Product_8,Automotive,5,366.1,1778.92,51.58,0.1005,178.78,false,,in_store,false,false,SEL-001,WH-02,2025-12-14
2919,831,495,Product_495,Sports,5,720.56,3574.0,28.8,0.1078,385.28,true,,warehouse,true,false,SEL-096,WH-15,2022-07-16
2920,510,389,Product_389,Clothing,5,373.18,1772.06,93.84,0.0968,171.54,true,changed_mind,warehouse,false,true,SEL-039,WH-05,2024-07-08
2921,3514,45,Product_45,Electronics,4,610.96,2367.29,76.55,0.1129,267.27,false,,digital_delivery,false,true,SEL-075,WH-09,2024-11-24
2922,888,188,Product_188,Sports,1,1301.25,1027.72,273.53,0.0826,84.89,false,,in_store,false,false,SEL-016,WH-07,2025-05-24
2923,829,63,Product_63,Music,2,1385.77,2555.97,215.57,0.1103,281.92,true,wrong_item,in_store,false,true,SEL-073,WH-04,2023-05-14
2924,3132,439,Product_439,Food,3,453.63,1285.76,75.13,0.0649,83.45,true,,warehouse,true,false,SEL-039,WH-06,2022-02-18
2925,2964,263,Product_263,Music,5,257.74,1225.86,62.84,0.0798,97.82,true,,in_store,true,true,SEL-027,WH-16,2022-12-03
2926,4154,427,Product_427,Toys,5,16.24,80.32,0.88,0.0977,7.85,true,arrived_late,dropship,false,true,SEL-018,WH-16,2024-12-29
2927,2089,214,Product_214,Automotive,2,1162.91,2209.29,116.53,0.0868,191.77,false,,in_store,false,true,SEL-029,WH-16,2025-08-01
2928,4266,229,Product_229,Automotive,5,1482.24,7126.65,284.55,0.1061,756.14,true,wrong_item,warehouse,true,false,SEL-014,WH-05,2023-02-06
2929,3600,137,Product_137,Home & Garden,1,1200.73,1131.12,69.61,0.1134,128.27,false,,warehouse,false,false,SEL-021,WH-03,2022-06-26
2930,652,254,Product_254,Books,2,1036.84,1790.05,283.63,0.0875,156.63,true,changed_mind,dropship,false,true,SEL-021,WH-19,2023-12-07
2931,4178,228,Product_228,Food,4,1475.28,5537.02,364.1,0.0867,480.06,true,not_as_described,in_store,false,true,SEL-086,WH-17,2022-09-16
2932,3089,326,Product_326,Automotive,1,1380.86,1360.98,19.88,0.0577,78.53,false,,warehouse,false,true,SEL-079,WH-15,2023-05-25
2933,213,169,Product_169,Music,5,1172.21,5761.55,99.5,0.1178,678.71,true,,digital_delivery,false,false,SEL-025,WH-08,2022-11-30
2934,3756,461,Product_461,Books,5,308.23,1504.27,36.88,0.1058,159.15,true,defective,digital_delivery,false,false,SEL-064,WH-07,2022-12-31
2935,3269,101,Product_101,Home & Garden,1,30.81,25.27,5.54,0.0988,2.5,true,not_as_described,warehouse,false,false,SEL-100,WH-07,2024-12-25
2936,3946,496,Product_496,Music,3,1187.42,3260.6,301.66,0.0642,209.33,false,,digital_delivery,true,true,SEL-020,WH-01,2025-11-11
2937,2254,118,Product_118,Clothing,2,1007.52,1735.36,279.68,0.1046,181.52,true,wrong_item,warehouse,true,false,SEL-031,WH-06,2024-07-10
2938,371,387,Product_387,Sports,5,188.73,937.98,5.67,0.059,55.34,false,,dropship,true,false,SEL-039,WH-13,2022-11-04
2939,4993,188,Product_188,Sports,4,1210.95,4841.49,2.31,0.0917,443.96,false,,dropship,false,true,SEL-063,WH-04,2023-08-31
2940,1293,360,Product_360,Sports,3,1239.14,3655.86,61.56,0.065,237.63,true,defective,digital_delivery,false,false,SEL-055,WH-09,2024-05-18
2941,3117,477,Product_477,Food,4,775.55,3057.67,44.53,0.0829,253.48,false,,in_store,false,false,SEL-044,WH-13,2025-11-21
2942,2554,466,Product_466,Beauty,3,1018.79,2980.42,75.95,0.0729,217.27,false,,dropship,false,false,SEL-093,WH-15,2024-10-28
2943,2025,235,Product_235,Beauty,4,1452.14,5423.71,384.85,0.0553,299.93,false,,dropship,false,false,SEL-020,WH-13,2022-01-29
2944,3636,128,Product_128,Electronics,3,497.52,1379.8,112.76,0.1169,161.3,false,,dropship,false,true,SEL-089,WH-16,2025-07-03
2945,686,263,Product_263,Food,4,531.74,2016.82,110.14,0.0926,186.76,true,wrong_item,in_store,true,false,SEL-013,WH-01,2025-10-12
2946,2668,252,Product_252,Home & Garden,5,636.41,2993.43,188.62,0.0965,288.87,false,,digital_delivery,false,true,SEL-100,WH-15,2022-12-25
2947,4385,11,Product_11,Home & Garden,1,1400.25,1116.45,283.8,0.062,69.22,false,,warehouse,true,true,SEL-052,WH-03,2024-11-14
2948,713,304,Product_304,Sports,3,377.64,1116.85,16.07,0.106,118.39,true,not_as_described,digital_delivery,true,false,SEL-079,WH-13,2025-04-03
2949,1831,159,Product_159,Food,2,603.33,1065.3,141.36,0.1051,111.96,false,,digital_delivery,true,false,SEL-083,WH-14,2024-12-10
2950,2493,292,Product_292,Sports,1,102.97,95.86,7.11,0.085,8.15,false,,digital_delivery,false,true,SEL-041,WH-18,2023-05-30
2951,4788,447,Product_447,Home & Garden,4,1036.17,3972.15,172.53,0.061,242.3,false,,in_store,false,false,SEL-027,WH-12,2022-02-08
2952,1304,118,Product_118,Music,3,1175.08,3402.51,122.73,0.0745,253.49,true,arrived_late,dropship,true,false,SEL-032,WH-04,2023-05-16
2953,2199,162,Product_162,Home & Garden,4,503.38,1948.51,65.01,0.0531,103.47,true,,dropship,true,false,SEL-015,WH-05,2024-09-12
2954,2883,415,Product_415,Beauty,4,233.44,878.94,54.82,0.0729,64.07,true,not_as_described,dropship,true,true,SEL-068,WH-08,2023-10-30
2955,1127,251,Product_251,Sports,3,1383.23,4069.69,80.0,0.0905,368.31,false,,warehouse,true,true,SEL-009,WH-13,2023-07-17
2956,2139,164,Product_164,Music,4,966.43,3833.37,32.35,0.0827,317.02,true,,in_store,false,true,SEL-090,WH-05,2025-02-20
2957,4364,284,Product_284,Clothing,4,981.16,3857.84,66.8,0.0751,289.72,true,not_as_described,in_store,false,true,SEL-012,WH-05,2022-07-31
2958,931,340,Product_340,Food,3,909.53,2568.4,160.19,0.0665,170.8,true,defective,dropship,true,true,SEL-094,WH-11,2022-07-02
2959,3938,273,Product_273,Toys,5,415.87,2027.71,51.64,0.0948,192.23,true,changed_mind,digital_delivery,false,false,SEL-081,WH-12,2022-10-24
2960,4980,73,Product_73,Beauty,2,749.71,1475.9,23.52,0.0675,99.62,true,arrived_late,dropship,true,false,SEL-083,WH-20,2024-09-29
2961,4952,2,Product_2,Sports,3,981.12,2851.68,91.68,0.0881,251.23,false,,warehouse,true,false,SEL-006,WH-20,2023-05-14
2962,3134,138,Product_138,Automotive,2,994.83,1812.58,177.08,0.0848,153.71,false,,warehouse,false,false,SEL-082,WH-11,2023-05-08
2963,4132,496,Product_496,Toys,4,1470.34,5852.83,28.53,0.058,339.46,false,,in_store,true,false,SEL-096,WH-16,2025-10-31
2964,1137,310,Product_310,Sports,3,740.41,2131.3,89.93,0.0759,161.77,false,,in_store,false,true,SEL-007,WH-12,2025-05-18
2965,2706,84,Product_84,Music,5,699.32,3370.05,126.55,0.1091,367.67,true,defective,dropship,true,false,SEL-094,WH-02,2022-03-10
2966,4046,341,Product_341,Music,3,130.08,377.35,12.89,0.085,32.07,false,,digital_delivery,true,true,SEL-020,WH-09,2025-06-25
2967,659,325,Product_325,Food,2,1204.41,2294.43,114.39,0.0891,204.43,true,defective,in_store,true,true,SEL-046,WH-14,2022-09-02
2968,2212,290,Product_290,Clothing,5,306.49,1531.12,1.33,0.075,114.83,true,changed_mind,warehouse,true,false,SEL-050,WH-18,2023-04-16
2969,952,180,Product_180,Music,3,1305.92,3840.55,77.21,0.0524,201.24,false,,dropship,false,true,SEL-078,WH-10,2024-08-06
2970,2479,247,Product_247,Toys,2,1213.08,2216.52,209.64,0.0534,118.36,false,,in_store,false,false,SEL-049,WH-12,2022-10-25
2971,2776,90,Product_90,Sports,1,152.34,120.83,31.51,0.0622,7.52,false,,digital_delivery,true,true,SEL-038,WH-14,2025-10-30
2972,3721,354,Product_354,Beauty,2,1139.99,2114.24,165.74,0.0552,116.71,true,wrong_item,digital_delivery,false,false,SEL-054,WH-07,2025-08-03
2973,4764,175,Product_175,Sports,5,419.29,1982.13,114.32,0.1024,202.97,false,,warehouse,false,true,SEL-087,WH-20,2023-05-20
2974,2411,432,Product_432,Sports,4,1362.22,5116.71,332.17,0.1037,530.6,true,changed_mind,in_store,true,false,SEL-061,WH-13,2022-11-18
2975,4208,200,Product_200,Automotive,3,1480.88,4040.72,401.92,0.0864,349.12,true,defective,dropship,true,true,SEL-076,WH-02,2024-02-16
2976,248,253,Product_253,Home & Garden,1,1041.52,771.88,269.64,0.0632,48.78,false,,in_store,false,true,SEL-078,WH-06,2025-03-08
2977,2965,212,Product_212,Sports,3,548.25,1603.08,41.67,0.0807,129.37,false,,in_store,true,false,SEL-071,WH-13,2024-09-19
2978,52,376,Product_376,Music,1,1104.88,958.83,146.05,0.051,48.9,true,not_as_described,warehouse,true,true,SEL-045,WH-04,2023-03-24
2979,2942,320,Product_320,Beauty,3,830.25,2400.26,90.49,0.095,228.02,true,,warehouse,false,false,SEL-041,WH-07,2025-03-01
2980,1624,30,Product_30,Clothing,1,958.04,840.86,117.18,0.1029,86.52,true,not_as_described,in_store,true,true,SEL-036,WH-16,2025-09-16
2981,714,328,Product_328,Food,3,701.52,2097.39,7.17,0.1026,215.19,true,defective,in_store,true,true,SEL-080,WH-12,2022-10-28
2982,9,196,Product_196,Electronics,1,849.53,596.11,253.42,0.1183,70.52,true,,digital_delivery,true,false,SEL-048,WH-15,2025-11-12
2983,4309,345,Product_345,Automotive,4,423.72,1671.15,23.73,0.0747,124.83,false,,in_store,true,false,SEL-040,WH-10,2022-11-22
2984,2450,337,Product_337,Toys,1,1427.69,1055.48,372.21,0.0979,103.33,false,,in_store,true,false,SEL-081,WH-16,2025-11-02
2985,3647,395,Product_395,Food,2,138.07,242.87,33.27,0.0892,21.66,false,,in_store,false,false,SEL-082,WH-09,2022-01-09
2986,565,251,Product_251,Electronics,2,1498.7,2628.8,368.6,0.119,312.83,true,not_as_described,warehouse,false,false,SEL-028,WH-19,2022-08-11
2987,1104,75,Product_75,Music,5,889.81,4298.05,151.0,0.0754,324.07,true,arrived_late,in_store,false,true,SEL-081,WH-09,2022-08-21
2988,1431,290,Product_290,Clothing,1,76.89,73.51,3.38,0.0703,5.17,true,not_as_described,in_store,false,true,SEL-035,WH-09,2025-06-08
2989,1471,112,Product_112,Toys,1,430.46,313.95,116.51,0.0868,27.25,false,,in_store,false,true,SEL-033,WH-13,2022-02-14
2990,2966,145,Product_145,Automotive,3,1026.66,3038.79,41.19,0.0926,281.39,true,wrong_item,dropship,true,true,SEL-007,WH-04,2022-08-03
2991,1177,54,Product_54,Books,4,24.89,92.92,6.64,0.0776,7.21,false,,dropship,true,true,SEL-020,WH-05,2023-05-14
2992,2469,466,Product_466,Clothing,2,1362.33,2546.37,178.29,0.0547,139.29,true,defective,in_store,false,true,SEL-029,WH-06,2022-07-13
2993,4574,266,Product_266,Electronics,3,253.36,754.13,5.95,0.0983,74.13,true,changed_mind,digital_delivery,true,true,SEL-015,WH-15,2023-03-05
2994,2275,259,Product_259,Automotive,1,290.35,222.33,68.02,0.0762,16.94,true,changed_mind,in_store,true,true,SEL-006,WH-11,2022-05-27
2995,1435,10,Product_10,Clothing,5,338.87,1614.15,80.2,0.0543,87.65,false,,digital_delivery,true,false,SEL-064,WH-16,2025-12-26
2996,4335,163,Product_163,Beauty,1,5.8,4.59,1.21,0.0519,0.24,false,,digital_delivery,true,true,SEL-030,WH-02,2025-01-29
2997,3290,11,Product_11,Toys,3,1475.57,4199.0,227.71,0.1038,435.86,true,not_as_described,dropship,true,false,SEL-015,WH-09,2025-04-12
2998,740,34,Product_34,Food,3,241.66,668.43,56.55,0.0685,45.79,false,,digital_delivery,true,true,SEL-062,WH-05,2024-01-03
2999,3157,381,Product_381,Music,1,970.78,736.37,234.41,0.059,43.45,true,,warehouse,true,true,SEL-028,WH-16,2025-06-20
3000,4197,358,Product_358,Music,2,386.88,769.72,4.04,0.0604,46.49,false,,warehouse,true,true,SEL-024,WH-02,2024-05-17
3001,4214,90,Product_90,Food,5,653.84,3213.78,55.42,0.0546,175.47,true,not_as_described,digital_delivery,true,true,SEL-058,WH-16,2022-04-10
3002,1202,215,Product_215,Food,1,556.82,436.37,120.45,0.0638,27.84,false,,dropship,false,false,SEL-070,WH-14,2025-09-11
3003,4537,222,Product_222,Toys,5,437.25,2154.43,31.82,0.095,204.67,false,,digital_delivery,true,false,SEL-029,WH-11,2022-11-05
3004,1931,238,Product_238,Books,4,416.16,1560.21,104.43,0.1168,182.23,true,,warehouse,true,true,SEL-033,WH-07,2023-07-31
3005,3094,21,Product_21,Sports,2,293.2,529.36,57.04,0.0971,51.4,false,,digital_delivery,true,true,SEL-014,WH-09,2024-10-25
3006,4120,247,Product_247,Automotive,3,237.72,684.75,28.41,0.088,60.26,true,defective,dropship,true,false,SEL-052,WH-18,2025-06-30
3007,1763,217,Product_217,Sports,1,479.87,379.71,100.16,0.0787,29.88,true,not_as_described,digital_delivery,true,false,SEL-032,WH-13,2022-07-10
3008,781,127,Product_127,Books,4,97.99,388.99,2.97,0.098,38.12,true,wrong_item,digital_delivery,true,false,SEL-096,WH-18,2023-10-27
3009,2862,75,Product_75,Automotive,1,821.16,786.47,34.69,0.086,67.64,false,,dropship,true,true,SEL-100,WH-07,2023-06-22
3010,3901,473,Product_473,Beauty,2,753.58,1385.44,121.72,0.0711,98.5,false,,warehouse,true,true,SEL-080,WH-13,2023-04-27
3011,3015,215,Product_215,Sports,1,764.29,658.66,105.63,0.1001,65.93,false,,in_store,false,false,SEL-068,WH-19,2023-11-25
3012,2713,218,Product_218,Food,4,897.96,3492.47,99.37,0.0982,342.96,true,not_as_described,warehouse,true,true,SEL-005,WH-16,2022-06-23
3013,3431,366,Product_366,Books,1,1190.71,883.39,307.32,0.0645,56.98,false,,digital_delivery,true,false,SEL-046,WH-01,2022-11-18
3014,3709,136,Product_136,Automotive,3,276.95,765.37,65.48,0.0686,52.5,false,,in_store,false,true,SEL-057,WH-09,2024-02-26
3015,2345,104,Product_104,Food,4,1201.68,4736.92,69.8,0.0822,389.37,false,,dropship,false,true,SEL-052,WH-10,2022-06-01
3016,3056,92,Product_92,Toys,3,945.45,2656.59,179.76,0.104,276.29,true,changed_mind,dropship,false,false,SEL-042,WH-10,2023-10-11
3017,4059,172,Product_172,Sports,2,328.03,568.26,87.8,0.1041,59.16,true,defective,in_store,false,true,SEL-040,WH-03,2025-08-14
3018,4256,489,Product_489,Beauty,2,1123.61,1956.88,290.34,0.0902,176.51,false,,warehouse,true,false,SEL-034,WH-09,2025-11-02
3019,50,84,Product_84,Beauty,2,459.85,884.12,35.58,0.0816,72.14,true,defective,digital_delivery,false,false,SEL-037,WH-20,2025-02-14
3020,2445,227,Product_227,Food,3,1421.35,4245.09,18.96,0.095,403.28,true,defective,dropship,false,false,SEL-008,WH-09,2024-07-22
3021,400,25,Product_25,Electronics,4,588.74,2187.08,167.88,0.1019,222.86,false,,warehouse,true,true,SEL-048,WH-17,2025-05-09
3022,3261,213,Product_213,Electronics,2,1212.43,2204.67,220.19,0.1052,231.93,true,not_as_described,digital_delivery,false,false,SEL-048,WH-17,2023-06-06
3023,343,403,Product_403,Music,5,1419.88,6861.05,238.35,0.0683,468.61,false,,in_store,true,false,SEL-044,WH-07,2024-01-27
3024,4081,181,Product_181,Automotive,5,1241.64,5879.22,328.98,0.1049,616.73,true,changed_mind,in_store,false,true,SEL-083,WH-11,2023-05-02
3025,1116,465,Product_465,Electronics,4,1295.73,5082.05,100.87,0.0881,447.73,true,,in_store,true,false,SEL-042,WH-03,2024-10-14
3026,2529,151,Product_151,Beauty,5,394.69,1888.08,85.37,0.1192,225.06,true,wrong_item,warehouse,true,true,SEL-037,WH-03,2023-11-05
3027,2943,380,Product_380,Electronics,4,225.63,851.18,51.34,0.0896,76.27,true,arrived_late,dropship,true,false,SEL-068,WH-16,2023-11-25
3028,4712,150,Product_150,Sports,3,218.11,620.79,33.54,0.0644,39.98,true,changed_mind,in_store,false,true,SEL-017,WH-06,2024-01-06
3029,1330,36,Product_36,Home & Garden,1,27.19,20.48,6.71,0.0832,1.7,false,,dropship,false,false,SEL-029,WH-14,2023-03-27
3030,2431,220,Product_220,Automotive,4,633.71,2380.17,154.67,0.0604,143.76,true,wrong_item,dropship,true,true,SEL-069,WH-04,2024-09-16
3031,2402,166,Product_166,Beauty,2,1359.8,2555.05,164.55,0.0782,199.8,true,,warehouse,true,false,SEL-050,WH-16,2022-09-10
3032,4719,42,Product_42,Beauty,1,309.24,243.12,66.12,0.1057,25.7,true,changed_mind,dropship,false,false,SEL-007,WH-14,2025-11-07
3033,3074,438,Product_438,Sports,1,1093.18,963.63,129.55,0.0533,51.36,true,defective,digital_delivery,false,true,SEL-008,WH-11,2022-12-24
3034,359,487,Product_487,Sports,2,1160.77,2078.82,242.72,0.0613,127.43,true,defective,dropship,false,true,SEL-036,WH-02,2025-04-26
3035,4665,34,Product_34,Sports,1,796.81,686.12,110.69,0.0692,47.48,false,,in_store,false,false,SEL-088,WH-20,2023-04-01
3036,2845,121,Product_121,Books,2,1105.86,2098.15,113.57,0.0841,176.45,false,,digital_delivery,true,false,SEL-089,WH-19,2022-04-10
3037,734,84,Product_84,Electronics,5,1052.69,5016.7,246.75,0.1083,543.31,false,,in_store,false,true,SEL-044,WH-03,2023-08-21
3038,1029,438,Product_438,Books,4,198.2,735.3,57.5,0.0571,41.99,true,,warehouse,true,false,SEL-084,WH-17,2022-11-04
3039,343,393,Product_393,Electronics,3,666.74,1969.46,30.76,0.0818,161.1,false,,digital_delivery,false,false,SEL-031,WH-20,2024-03-26
3040,3898,152,Product_152,Sports,1,1221.33,1208.14,13.19,0.0867,104.75,true,changed_mind,digital_delivery,false,false,SEL-014,WH-07,2024-10-13
3041,4030,42,Product_42,Clothing,1,209.44,183.73,25.71,0.0767,14.09,false,,digital_delivery,false,false,SEL-057,WH-12,2024-11-12
3042,3492,389,Product_389,Home & Garden,4,863.43,3305.89,147.83,0.0841,278.03,true,,in_store,true,false,SEL-023,WH-15,2022-10-28
