order_id,user_id,order_date,status,total_amount,payment_method,shipping_type,channel,warehouse_id,coupon_code,discount_amount,tax_amount,shipping_fee,estimated_delivery,actual_delivery,num_items,is_gift,order_rating,ip_address,currency
1085,978,2025-03-30 00:11:36,processing,2122.11,crypto,free,in_store,WH-20,,526.65,199.61,20.97,2025-04-02,,1,true,,238.82.168.151,USD
1086,977,2023-02-06 19:17:46,delivered,2535.89,stripe,pickup,web,WH-01,SUMMER20,758.76,232.0,28.32,2023-02-12,2023-02-12,8,true,1.9,114.44.253.92,USD
1087,840,2023-06-19 11:38:40,pending,1160.86,credit_card,express,in_store,WH-06,,311.44,98.4,28.66,2023-06-24,2023-06-23,10,true,,206.33.115.119,USD
1088,770,2025-05-15 05:04:19,pending,93.95,debit_card,pickup,in_store,WH-17,SUMMER20,27.1,11.21,3.99,2025-05-27,2025-06-01,9,true,2.2,24.123.249.189,USD
1089,360,2025-05-11 04:16:17,returned,1464.05,bank_transfer,standard,mobile_app,WH-14,NEWUSER15,337.92,175.48,4.46,2025-05-24,2025-05-22,5,true,2.9,112.17.161.107,USD
1090,1076,2023-04-03 15:22:49,cancelled,2280.77,crypto,express,phone,WH-20,SUMMER20,457.31,194.46,22.47,2023-04-14,2023-04-13,3,true,1.9,79.89.165.235,USD
1091,1617,2023-06-19 15:11:01,cancelled,19.53,debit_card,overnight,mobile_app,WH-19,FLASH30,2.73,2.17,6.33,2023-06-21,2023-06-26,1,false,,192.39.127.16,USD
1092,599,2024-08-13 09:59:38,shipped,1342.95,bank_transfer,free,in_store,WH-19,,268.02,93.25,27.29,2024-08-21,2024-08-23,7,true,,26.21.3.19,USD
1093,1944,2025-04-23 04:30:06,pending,1123.28,debit_card,express,phone,WH-18,FLASH30,282.21,112.72,29.36,2025-05-05,2025-05-08,10,false,3.2,99.8.130.169,USD
1094,1132,2022-09-26 20:30:28,returned,704.27,gift_card,overnight,in_store,WH-15,,50.11,53.52,2.15,2022-10-08,2022-10-08,3,true,2.1,21.120.102.140,USD
1095,1350,2022-06-09 13:41:53,delivered,177.21,debit_card,standard,marketplace,WH-04,SUMMER20,44.29,9.94,22.68,2022-06-14,2022-06-16,8,true,,72.46.242.58,USD
1096,899,2023-07-11 06:47:10,returned,1320.31,debit_card,standard,web,WH-14,SUMMER20,109.2,97.75,8.22,2023-07-25,2023-07-24,8,false,1.9,216.129.116.101,USD
1097,756,2023-11-29 01:16:44,delivered,1596.75,debit_card,pickup,phone,WH-09,SAVE10,459.1,121.37,16.9,2023-12-07,2023-12-10,6,true,4.7,197.55.111.14,USD
1098,1825,2022-06-26 16:06:09,returned,1445.71,gift_card,overnight,in_store,WH-07,,40.35,167.24,27.34,2022-06-30,2022-06-30,3,false,4.9,181.206.81.21,USD
1099,788,2023-03-15 03:32:51,cancelled,2379.75,crypto,standard,marketplace,WH-09,WELCOME5,627.38,135.39,19.85,2023-03-29,2023-03-27,1,true,3.9,5.199.251.225,USD
1100,955,2025-03-28 01:37:20,processing,1851.43,credit_card,standard,marketplace,WH-16,,385.04,182.78,17.74,2025-04-09,2025-04-13,6,false,3.8,133.189.19.86,USD
1101,917,2025-11-11 23:22:11,cancelled,790.16,bank_transfer,free,phone,WH-16,WELCOME5,138.57,77.19,12.67,2025-11-20,,6,false,1.2,31.187.108.141,USD
1102,365,2022-02-05 21:59:20,pending,611.91,credit_card,overnight,in_store,WH-03,VIP25,102.19,70.49,11.03,2022-02-17,2022-02-22,10,false,,241.4.102.132,USD
1103,1608,2024-06-28 00:17:27,pending,1677.1,bank_transfer,overnight,web,WH-09,FLASH30,45.0,147.63,19.23,2024-07-01,2024-07-06,9,false,2.1,222.105.115.96,USD
1104,939,2024-10-20 11:47:20,cancelled,309.39,debit_card,pickup,phone,WH-19,FLASH30,88.37,27.84,8.71,2024-10-24,2024-10-25,5,false,3.7,119.24.247.57,USD
1105,1666,2025-10-25 18:40:48,processing,1908.89,debit_card,overnight,web,WH-06,SAVE10,350.33,142.64,0.66,2025-10-28,2025-10-30,6,false,,207.239.137.158,USD
1106,1387,2022-10-21 18:09:26,delivered,142.28,gift_card,express,phone,WH-05,FLASH30,22.93,16.1,21.91,2022-10-29,2022-10-27,5,true,,39.89.199.244,USD
1107,1163,2025-05-02 16:39:21,delivered,2990.28,debit_card,free,mobile_app,WH-02,NEWUSER15,320.22,242.07,5.04,2025-05-04,2025-05-07,4,false,,119.94.248.71,USD
1108,1804,2024-06-22 23:33:17,returned,1946.02,credit_card,pickup,marketplace,WH-07,,212.4,175.95,6.42,2024-06-24,2024-06-27,4,false,2.0,144.210.35.145,USD
1109,534,2024-03-13 01:35:09,returned,377.82,bank_transfer,standard,marketplace,WH-03,NEWUSER15,50.11,42.35,8.35,2024-03-24,2024-03-29,3,true,1.5,116.177.157.134,USD
1110,1599,2025-12-30 05:35:43,delivered,97.59,credit_card,pickup,phone,WH-16,,7.89,11.1,4.38,2026-01-03,2026-01-03,4,true,3.3,81.170.43.229,USD
1111,1525,2023-04-12 07:00:50,processing,2061.5,stripe,free,in_store,WH-02,,608.9,144.01,2.62,2023-04-16,2023-04-17,3,true,,187.87.210.199,USD
1112,1366,2025-02-13 13:08:14,shipped,797.91,debit_card,standard,phone,WH-04,SUMMER20,118.95,84.21,15.45,2025-02-16,2025-02-15,9,true,,226.10.238.85,USD
1113,1530,2023-04-23 04:39:59,cancelled,1042.35,stripe,overnight,marketplace,WH-18,VIP25,246.99,109.81,3.96,2023-05-02,2023-05-06,9,false,3.2,107.167.112.67,USD
1114,1120,2025-09-29 03:03:53,delivered,477.18,credit_card,free,in_store,WH-05,NEWUSER15,27.19,50.28,11.96,2025-10-05,2025-10-08,1,false,2.1,209.209.139.140,USD
1115,1839,2025-05-29 10:24:21,pending,902.32,stripe,standard,web,WH-06,WELCOME5,14.47,107.34,13.06,2025-06-01,2025-06-03,6,false,,181.217.253.30,USD
1116,1708,2024-05-11 11:31:34,delivered,324.22,crypto,express,web,WH-13,FLASH30,67.18,17.41,11.92,2024-05-24,2024-05-28,10,false,3.9,121.46.187.5,USD
1117,321,2022-03-15 06:07:49,shipped,1145.24,crypto,overnight,web,WH-12,WELCOME5,23.86,82.27,24.16,2022-03-26,2022-03-28,4,false,,220.135.179.100,USD
1118,585,2022-08-19 00:28:07,delivered,2848.54,crypto,express,web,WH-17,WELCOME5,690.89,291.0,21.24,2022-08-28,2022-08-30,8,false,1.6,10.111.234.13,USD
1119,633,2023-02-20 02:36:20,returned,1174.02,stripe,express,in_store,WH-05,WELCOME5,6.1,95.1,27.93,2023-03-05,2023-03-04,10,true,3.7,66.37.243.24,USD
1120,204,2023-03-09 12:44:07,cancelled,83.96,credit_card,free,web,WH-07,FLASH30,16.53,8.74,25.9,2023-03-17,2023-03-19,10,true,,218.144.74.45,USD
1121,947,2022-06-27 21:56:40,processing,2553.13,paypal,free,web,WH-14,VIP25,168.66,175.02,8.93,2022-06-29,2022-07-01,10,false,,13.203.7.72,USD
1122,1742,2024-02-18 06:14:40,delivered,2718.03,debit_card,pickup,phone,WH-03,WELCOME5,575.53,204.41,4.89,2024-02-21,2024-02-23,6,true,2.6,216.23.35.188,USD
1123,1885,2022-03-11 09:04:47,delivered,1163.13,paypal,free,phone,WH-12,NEWUSER15,84.1,134.2,14.82,2022-03-23,2022-03-28,10,false,,97.168.108.127,USD
1124,773,2023-09-09 08:18:24,returned,2807.16,paypal,standard,mobile_app,WH-06,SUMMER20,677.43,329.83,21.43,2023-09-14,2023-09-13,7,true,4.1,42.28.108.180,USD
1125,524,2025-02-28 01:31:09,pending,1065.9,paypal,pickup,marketplace,WH-07,SUMMER20,224.4,118.38,8.51,2025-03-06,2025-03-06,2,true,1.4,215.13.85.216,USD
1126,1029,2022-06-05 17:17:26,processing,2295.52,stripe,free,in_store,WH-07,FLASH30,658.78,145.61,10.97,2022-06-19,2022-06-17,6,false,1.3,148.192.8.10,USD
1127,658,2023-12-14 18:19:50,processing,2971.59,paypal,overnight,in_store,WH-04,SAVE10,193.12,201.73,0.51,2023-12-16,2023-12-14,10,false,3.6,251.70.9.33,USD
1128,1486,2024-12-21 00:28:13,pending,1826.77,debit_card,standard,in_store,WH-11,FLASH30,163.5,215.2,4.48,2024-12-23,2024-12-26,10,false,4.8,148.157.216.234,USD
1129,1517,2023-07-27 06:04:20,delivered,1715.84,gift_card,standard,web,WH-18,,88.98,117.98,18.23,2023-08-05,2023-08-09,6,true,4.2,166.120.196.1,USD
1130,420,2022-07-21 16:36:27,returned,1648.33,crypto,pickup,web,WH-16,FLASH30,331.6,99.86,10.65,2022-07-31,2022-07-30,5,true,,211.18.167.108,USD
1131,693,2022-04-24 19:16:22,delivered,941.53,credit_card,standard,phone,WH-08,NEWUSER15,242.69,83.02,26.24,2022-04-27,2022-04-29,7,true,4.8,45.31.95.54,USD
1132,1117,2025-07-17 12:48:42,processing,2294.37,crypto,standard,mobile_app,WH-04,SAVE10,177.19,121.4,6.12,2025-07-24,2025-07-28,8,true,,249.184.229.220,USD
1133,379,2023-04-28 01:09:38,processing,601.64,credit_card,overnight,mobile_app,WH-19,SUMMER20,127.86,46.14,20.91,2023-05-02,2023-05-01,4,false,4.2,4.195.98.1,USD
1134,158,2025-07-28 05:50:16,delivered,2841.78,paypal,express,marketplace,WH-07,NEWUSER15,357.29,164.54,3.93,2025-08-04,2025-08-06,10,true,2.0,8.122.75.133,USD
1135,224,2025-12-02 09:07:52,delivered,614.22,paypal,standard,marketplace,WH-01,VIP25,126.27,46.6,6.33,2025-12-15,2025-12-19,10,true,,115.169.89.99,USD
1136,753,2024-04-11 13:11:15,returned,434.45,paypal,pickup,phone,WH-20,,124.94,29.66,22.14,2024-04-21,2024-04-25,2,false,,2.122.207.53,USD
1137,86,2024-12-27 04:57:00,delivered,2215.55,stripe,free,mobile_app,WH-04,SAVE10,41.1,245.04,16.97,2025-01-08,2025-01-11,7,false,2.0,192.45.176.133,USD
1138,813,2023-01-19 18:22:32,returned,620.73,paypal,pickup,mobile_app,WH-20,SAVE10,107.51,45.55,14.68,2023-01-22,2023-01-22,2,false,,42.230.113.253,USD
1139,349,2024-03-05 23:06:26,delivered,2481.65,credit_card,overnight,web,WH-06,FLASH30,574.92,282.3,15.98,2024-03-15,2024-03-18,7,false,3.5,73.78.117.119,USD
1140,1873,2022-01-29 23:06:41,shipped,1159.95,gift_card,overnight,mobile_app,WH-08,SUMMER20,188.94,74.69,10.12,2022-02-08,2022-02-08,10,true,4.2,104.139.132.80,USD
1141,441,2025-03-23 01:33:11,processing,1779.88,bank_transfer,express,mobile_app,WH-20,,315.33,116.77,24.86,2025-04-06,2025-04-04,7,true,4.5,150.75.120.237,USD
1142,1431,2025-03-03 08:56:39,cancelled,1511.87,stripe,pickup,phone,WH-12,FLASH30,298.1,105.08,23.71,2025-03-17,2025-03-15,4,true,3.6,122.152.211.153,USD
1143,1797,2023-04-28 10:54:04,delivered,2779.13,stripe,standard,marketplace,WH-12,FLASH30,95.01,261.75,18.18,2023-05-06,2023-05-08,9,true,4.6,244.162.31.160,USD
1144,1535,2024-07-01 10:10:28,cancelled,797.25,bank_transfer,overnight,in_store,WH-02,VIP25,198.17,52.55,8.92,2024-07-13,2024-07-13,10,true,,205.65.114.200,USD
1145,1428,2022-01-03 23:57:36,returned,1674.21,crypto,pickup,in_store,WH-09,VIP25,486.15,94.03,17.75,2022-01-11,2022-01-11,6,true,3.2,244.113.249.31,USD
1146,1309,2025-06-07 00:50:50,returned,1526.01,gift_card,free,in_store,WH-10,WELCOME5,13.34,114.87,18.35,2025-06-10,2025-06-13,2,false,,239.95.245.109,USD
1147,1537,2025-02-01 20:10:18,processing,2233.6,gift_card,free,web,WH-06,SUMMER20,262.36,131.09,15.11,2025-02-15,2025-02-13,5,true,3.8,97.201.130.48,USD
1148,228,2025-02-12 05:54:37,cancelled,2869.81,crypto,overnight,web,WH-20,WELCOME5,6.36,330.15,29.35,2025-02-19,2025-02-20,10,false,2.8,163.46.179.68,USD
1149,767,2022-08-21 18:26:08,cancelled,801.26,crypto,pickup,marketplace,WH-17,SUMMER20,87.98,68.47,13.98,2022-08-26,2022-08-29,10,false,,41.217.43.154,USD
1150,320,2024-08-07 18:15:07,shipped,1322.24,debit_card,express,web,WH-11,SUMMER20,312.07,82.96,18.92,2024-08-21,2024-08-24,9,false,4.7,239.45.215.201,USD
1151,1779,2025-05-22 09:03:30,shipped,1737.7,crypto,express,phone,WH-01,WELCOME5,96.87,148.19,20.67,2025-06-03,2025-06-08,4,false,,192.55.37.53,USD
1152,105,2022-01-06 11:28:15,cancelled,1882.98,paypal,standard,phone,WH-14,SAVE10,248.8,174.34,25.78,2022-01-13,2022-01-16,8,true,1.8,225.89.176.109,USD
1153,1302,2025-08-09 08:25:59,pending,2515.01,debit_card,free,phone,WH-08,WELCOME5,203.68,223.9,11.29,2025-08-18,2025-08-23,1,false,,171.180.13.33,USD
1154,791,2024-08-31 04:05:36,pending,1538.97,bank_transfer,pickup,phone,WH-11,FLASH30,382.19,150.29,10.01,2024-09-10,2024-09-08,6,false,,47.47.129.132,USD
1155,1309,2023-12-30 16:28:39,shipped,1176.9,gift_card,pickup,marketplace,WH-06,WELCOME5,43.48,71.77,8.18,2024-01-07,,4,false,1.4,8.215.60.96,USD
1156,182,2024-01-11 15:57:55,shipped,268.38,crypto,overnight,web,WH-16,VIP25,47.36,26.03,20.78,2024-01-20,2024-01-18,1,true,1.2,164.44.174.83,USD
1157,469,2025-05-27 11:17:53,delivered,870.77,bank_transfer,express,web,WH-04,SUMMER20,109.2,49.45,25.37,2025-06-03,2025-06-03,5,true,4.2,30.58.236.8,USD
1158,1831,2024-03-09 09:31:02,processing,2923.35,paypal,overnight,web,WH-18,FLASH30,784.32,267.83,5.72,2024-03-12,2024-03-15,2,false,1.5,8.175.204.239,USD
1159,984,2025-05-04 00:37:43,pending,234.13,stripe,standard,phone,WH-02,SUMMER20,52.1,15.26,25.74,2025-05-18,2025-05-23,1,true,3.2,183.107.74.8,USD
1160,727,2022-05-29 08:09:18,cancelled,273.45,credit_card,overnight,mobile_app,WH-17,FLASH30,18.8,24.23,8.26,2022-06-11,2022-06-13,5,true,,83.57.25.117,USD
1161,390,2025-02-21 11:51:50,shipped,447.85,credit_card,overnight,marketplace,WH-04,SAVE10,39.07,25.81,27.07,2025-02-28,2025-03-02,2,false,,188.140.144.35,USD
1162,1789,2025-06-30 20:07:38,shipped,1160.18,stripe,standard,phone,WH-20,SUMMER20,187.79,75.81,28.39,2025-07-04,2025-07-05,10,false,3.0,194.103.130.162,USD
1163,1737,2023-03-02 09:15:06,returned,1322.84,debit_card,pickup,in_store,WH-09,WELCOME5,381.3,145.04,26.34,2023-03-13,2023-03-17,6,false,1.7,158.55.1.119,USD
1164,1336,2024-12-15 10:00:55,delivered,1663.46,gift_card,free,web,WH-10,VIP25,164.12,183.03,15.07,2024-12-21,2024-12-19,3,false,1.9,211.84.235.176,USD
1165,65,2024-10-12 07:58:44,pending,2996.62,credit_card,pickup,web,WH-18,VIP25,836.5,266.49,0.39,2024-10-15,2024-10-16,8,true,3.5,178.165.193.57,USD
1166,969,2024-03-31 06:35:45,processing,174.52,gift_card,express,in_store,WH-13,NEWUSER15,5.8,12.21,0.1,2024-04-12,2024-04-14,5,true,,23.249.211.234,USD
1167,1423,2022-04-10 21:16:41,cancelled,1692.9,crypto,express,web,WH-14,SUMMER20,398.95,93.63,26.43,2022-04-12,2022-04-15,3,false,4.6,23.76.206.112,USD
1168,354,2024-11-23 00:25:09,pending,2635.07,paypal,express,phone,WH-15,SAVE10,8.66,131.78,15.99,2024-12-03,2024-12-08,7,true,,46.129.94.84,USD
1169,1930,2023-10-30 09:13:13,cancelled,2369.23,credit_card,standard,phone,WH-07,SAVE10,685.62,232.04,2.35,2023-11-13,2023-11-14,6,false,,107.220.236.242,USD
1170,1458,2025-08-15 04:52:38,pending,225.69,gift_card,express,in_store,WH-07,WELCOME5,45.72,20.88,1.22,2025-08-24,2025-08-29,4,false,,252.168.81.220,USD
1171,1870,2024-06-20 19:43:08,returned,665.66,credit_card,free,in_store,WH-14,WELCOME5,65.94,58.62,3.43,2024-06-27,2024-06-29,10,false,,35.58.150.118,USD
1172,1583,2024-08-25 11:35:25,pending,2439.46,stripe,free,web,WH-11,VIP25,685.21,211.06,29.18,2024-08-28,2024-08-28,2,false,4.0,229.81.137.169,USD
1173,1298,2024-12-03 01:16:14,delivered,2054.92,crypto,express,mobile_app,WH-12,SUMMER20,612.84,109.23,4.32,2024-12-08,2024-12-13,7,false,5.0,98.7.230.210,USD
1174,1896,2024-01-25 17:56:45,pending,2356.54,debit_card,standard,phone,WH-14,SAVE10,124.44,222.45,6.44,2024-02-08,2024-02-08,4,false,2.4,173.229.98.134,USD
1175,1292,2025-04-08 12:48:29,returned,2067.97,paypal,overnight,phone,WH-01,VIP25,296.29,141.78,15.71,2025-04-10,2025-04-12,3,false,2.3,130.134.147.85,USD
1176,1920,2024-02-26 14:37:16,shipped,2915.25,debit_card,standard,phone,WH-20,SUMMER20,532.13,324.0,29.52,2024-02-29,2024-03-01,4,true,4.7,77.245.176.137,USD
1177,1596,2023-06-22 23:34:11,returned,1254.73,paypal,standard,phone,WH-07,,327.49,128.44,8.5,2023-06-30,2023-06-28,5,false,4.0,186.168.183.185,USD
1178,1539,2023-08-24 13:02:18,delivered,2306.27,paypal,express,web,WH-05,VIP25,199.15,130.69,1.65,2023-08-26,2023-08-31,10,true,,109.205.223.173,USD
1179,809,2022-02-03 08:46:08,returned,1130.97,bank_transfer,pickup,web,WH-16,,228.76,96.18,20.81,2022-02-13,2022-02-17,10,true,4.0,113.207.36.71,USD
1180,308,2022-04-07 08:21:35,cancelled,1437.34,stripe,free,phone,WH-08,SUMMER20,101.32,168.62,16.84,2022-04-20,2022-04-25,3,false,,228.220.133.179,USD
1181,1968,2025-05-07 00:46:35,returned,1314.58,stripe,overnight,web,WH-14,NEWUSER15,24.47,133.53,21.44,2025-05-09,2025-05-12,5,true,3.8,246.28.36.113,USD
1182,134,2025-01-22 16:51:04,processing,1812.45,gift_card,free,mobile_app,WH-01,,463.47,108.61,2.78,2025-01-25,2025-01-30,1,false,2.7,66.138.166.225,USD
1183,646,2023-02-08 07:13:40,pending,1393.18,debit_card,standard,web,WH-10,VIP25,103.0,82.73,9.78,2023-02-11,2023-02-15,4,true,,227.98.224.37,USD
1184,762,2024-09-24 01:53:20,pending,2761.13,bank_transfer,free,phone,WH-06,SUMMER20,469.76,267.21,7.37,2024-10-07,2024-10-08,1,true,4.2,72.236.109.97,USD
1185,190,2022-02-13 01:25:51,delivered,2519.6,credit_card,pickup,marketplace,WH-07,VIP25,26.4,296.86,27.34,2022-02-26,,6,true,4.4,147.178.138.111,USD
1186,665,2022-10-27 18:42:46,pending,2992.39,debit_card,free,in_store,WH-07,NEWUSER15,889.54,311.66,8.97,2022-10-29,2022-10-28,9,true,2.5,46.86.16.73,USD
1187,341,2025-03-23 08:01:21,returned,1985.29,debit_card,standard,mobile_app,WH-03,WELCOME5,492.63,153.07,2.93,2025-04-02,2025-04-01,3,true,2.3,203.206.54.140,USD
1188,932,2022-11-18 06:47:49,delivered,61.38,debit_card,free,phone,WH-12,NEWUSER15,12.57,3.24,7.05,2022-11-22,2022-11-27,10,false,3.8,165.26.5.141,USD
1189,1209,2025-08-24 20:55:21,delivered,930.99,paypal,pickup,in_store,WH-03,SAVE10,38.51,77.75,29.05,2025-08-31,2025-09-02,1,true,,241.5.239.152,USD
1190,1050,2025-09-04 22:29:14,shipped,2658.06,gift_card,express,mobile_app,WH-17,SUMMER20,202.9,192.32,4.67,2025-09-08,2025-09-11,5,true,3.5,67.23.228.61,USD
1191,1541,2023-09-02 00:16:40,processing,2211.87,credit_card,overnight,phone,WH-04,WELCOME5,98.14,247.0,15.84,2023-09-10,2023-09-11,4,true,4.7,28.19.31.172,USD
1192,1344,2024-12-22 16:35:51,pending,739.94,debit_card,overnight,mobile_app,WH-05,,31.01,47.7,29.56,2024-12-30,2024-12-28,9,true,,20.26.132.150,USD
1193,62,2024-06-08 04:30:41,returned,1652.33,gift_card,standard,mobile_app,WH-17,WELCOME5,328.47,88.26,14.46,2024-06-19,2024-06-20,4,true,,162.165.155.144,USD
1194,1929,2025-06-15 00:38:15,shipped,1274.07,debit_card,express,in_store,WH-17,NEWUSER15,354.96,78.13,25.75,2025-06-25,2025-06-29,9,true,3.2,252.138.63.227,USD
1195,1931,2023-07-28 14:52:36,delivered,1521.41,bank_transfer,free,marketplace,WH-02,SAVE10,256.08,114.66,16.28,2023-08-11,2023-08-15,9,false,,73.107.66.70,USD
1196,325,2025-12-12 17:06:16,returned,606.9,crypto,pickup,mobile_app,WH-16,,62.7,54.77,21.67,2025-12-24,2025-12-26,9,true,,148.10.206.125,USD
1197,1859,2023-08-02 21:06:23,cancelled,774.38,bank_transfer,express,phone,WH-07,VIP25,33.66,83.62,4.59,2023-08-14,2023-08-12,2,true,2.5,86.229.159.101,USD
1198,732,2025-04-02 19:29:26,shipped,1533.39,paypal,overnight,in_store,WH-08,NEWUSER15,191.63,133.0,28.42,2025-04-08,,4,false,3.2,146.209.226.216,USD
1199,386,2024-10-09 17:16:06,cancelled,2269.01,stripe,free,web,WH-10,SUMMER20,617.46,143.64,7.82,2024-10-21,2024-10-20,2,false,2.4,100.95.132.171,USD
1200,550,2025-12-22 10:56:22,pending,1760.07,credit_card,overnight,web,WH-06,SAVE10,277.01,162.74,27.78,2025-12-29,2025-12-27,8,true,,212.163.86.229,USD
1201,1719,2025-11-22 11:13:30,processing,1772.02,stripe,standard,in_store,WH-18,FLASH30,6.12,202.93,15.63,2025-11-29,2025-12-02,1,false,2.2,137.168.179.183,USD
1202,1391,2023-09-06 11:02:21,returned,2162.51,debit_card,free,marketplace,WH-01,VIP25,43.03,124.68,8.53,2023-09-15,2023-09-20,7,true,1.5,234.129.148.169,USD
1203,976,2022-12-30 13:27:24,shipped,1948.55,debit_card,express,in_store,WH-01,FLASH30,27.64,155.26,28.98,2023-01-12,2023-01-10,8,false,2.7,14.82.86.87,USD
1204,1617,2022-02-16 04:07:41,processing,339.5,crypto,free,in_store,WH-20,NEWUSER15,99.26,36.5,6.2,2022-03-02,2022-03-03,2,true,2.9,25.128.250.130,USD
1205,730,2022-12-31 02:41:39,processing,2237.52,stripe,express,mobile_app,WH-07,,13.59,134.63,26.83,2023-01-12,,6,true,4.4,114.179.244.203,USD
1206,1066,2025-08-10 14:02:38,pending,2121.81,crypto,standard,web,WH-17,NEWUSER15,583.57,175.85,15.43,2025-08-20,2025-08-20,1,false,2.2,224.130.44.121,USD
1207,338,2023-09-13 06:32:54,pending,688.3,gift_card,pickup,mobile_app,WH-15,,62.65,38.25,15.28,2023-09-16,2023-09-21,8,false,1.4,245.230.202.192,USD
1208,1812,2022-06-10 09:21:16,processing,2326.05,gift_card,pickup,in_store,WH-14,SAVE10,523.41,212.36,15.77,2022-06-23,2022-06-23,8,false,1.9,115.187.26.137,USD
1209,1635,2024-12-11 16:31:36,delivered,2420.84,credit_card,overnight,phone,WH-06,NEWUSER15,291.88,212.1,5.91,2024-12-17,2024-12-18,8,false,,241.172.190.117,USD
1210,1220,2025-12-05 10:06:54,delivered,614.26,bank_transfer,standard,mobile_app,WH-04,SUMMER20,161.41,58.68,18.0,2025-12-07,2025-12-07,4,false,,70.239.204.196,USD
1211,328,2025-07-14 12:38:23,returned,666.08,paypal,pickup,marketplace,WH-14,,48.99,65.17,13.55,2025-07-26,2025-07-24,5,true,2.0,102.69.49.39,USD
1212,499,2023-07-26 11:33:20,shipped,1694.81,crypto,pickup,in_store,WH-02,WELCOME5,448.43,199.62,11.95,2023-07-30,2023-08-04,8,true,2.4,73.38.17.207,USD
1213,8,2025-04-30 20:27:37,delivered,2058.43,crypto,free,phone,WH-19,SAVE10,356.2,188.03,15.59,2025-05-07,2025-05-05,2,true,2.6,127.236.137.173,USD
1214,1919,2022-10-30 10:21:12,cancelled,1171.95,bank_transfer,express,web,WH-16,VIP25,251.28,129.8,21.12,2022-11-08,2022-11-06,10,true,3.7,243.249.179.63,USD
1215,1066,2022-04-20 06:09:18,processing,2640.41,crypto,free,in_store,WH-13,NEWUSER15,85.65,271.96,12.11,2022-04-24,2022-04-25,2,false,4.2,224.64.237.83,USD
1216,843,2024-12-09 13:56:56,delivered,2656.64,crypto,pickup,marketplace,WH-10,FLASH30,579.71,288.98,4.34,2024-12-21,2024-12-24,1,true,3.6,193.212.229.96,USD
1217,1184,2023-05-30 13:26:21,delivered,793.59,gift_card,standard,in_store,WH-06,WELCOME5,68.29,40.09,3.83,2023-06-10,2023-06-11,5,false,1.9,50.173.128.169,USD
1218,1053,2022-04-04 10:08:45,pending,2368.95,gift_card,pickup,phone,WH-20,WELCOME5,174.77,237.92,25.98,2022-04-08,2022-04-08,9,false,2.2,82.125.57.136,USD
1219,1408,2025-10-13 21:27:21,shipped,1016.51,gift_card,pickup,marketplace,WH-02,SUMMER20,191.31,73.23,28.19,2025-10-17,2025-10-15,8,false,,2.45.234.48,USD
1220,308,2023-02-22 23:50:12,pending,1493.08,credit_card,free,marketplace,WH-10,,15.88,92.29,27.65,2023-03-07,,4,false,4.5,72.252.37.147,USD
1221,1682,2022-12-25 12:49:04,returned,1685.49,crypto,pickup,mobile_app,WH-05,WELCOME5,430.3,122.81,1.18,2023-01-06,2023-01-06,1,false,,69.174.201.184,USD
1222,1214,2022-07-08 05:05:11,cancelled,667.61,debit_card,free,in_store,WH-01,WELCOME5,125.79,72.8,0.0,2022-07-15,2022-07-20,1,false,,71.250.25.96,USD
1223,1721,2022-06-19 11:17:07,processing,2905.29,debit_card,express,mobile_app,WH-06,VIP25,107.97,173.02,5.1,2022-06-22,2022-06-22,10,true,1.3,56.145.147.164,USD
1224,1397,2022-07-30 20:56:02,pending,2779.78,debit_card,express,web,WH-09,WELCOME5,450.53,319.26,25.12,2022-08-02,2022-08-02,8,true,,101.217.23.14,USD
1225,1414,2025-03-26 22:36:35,shipped,262.32,crypto,express,marketplace,WH-03,WELCOME5,64.76,23.78,6.71,2025-03-30,2025-03-28,6,false,3.0,239.167.221.64,USD
1226,1303,2023-05-18 19:16:43,delivered,2523.59,stripe,express,web,WH-04,FLASH30,538.81,235.53,9.14,2023-05-31,2023-06-05,10,true,4.5,28.89.70.206,USD
1227,1888,2022-11-21 16:14:51,returned,2197.53,gift_card,pickup,marketplace,WH-05,WELCOME5,536.55,216.15,29.98,2022-11-24,2022-11-23,1,true,4.8,105.67.170.90,USD
1228,780,2022-08-15 05:58:13,returned,1946.48,crypto,pickup,mobile_app,WH-20,NEWUSER15,17.34,100.82,16.41,2022-08-27,2022-09-01,4,true,2.5,96.252.163.187,USD
