review_id,user_id,product_id,product_name,category,rating,review_title,review_text,review_date,verified_purchase,helpful_votes,unhelpful_votes,sentiment,media_count,seller_replied,reply_date,review_source,review_language,flagged_as_spam
1460,33,342,Product_342,Beauty,4.7,Review title 1460,This is review text for product 342. Rating: 4.7.,2024-11-26 16:28:02,false,51.0,4.0,positive,4.0,false,,third_party,ko,false
1461,694,269,Product_269,Electronics,1.6,Review title 1461,This is review text for product 269. Rating: 1.6.,2024-09-08 16:05:10,false,154.0,39.0,neutral,6.0,false,,website,es,false
1462,1693,422,Product_422,Clothing,4.4,Review title 1462,This is review text for product 422. Rating: 4.4.,2023-09-10 12:24:54,false,161.0,1.0,positive,9.0,true,2023-09-11,email_invite,ko,false
1463,1239,119,Product_119,Toys,2.6,Review title 1463,This is review text for product 119. Rating: 2.6.,2024-01-31 19:53:53,false,30.0,42.0,neutral,6.0,true,2024-02-14,website,ko,true
1464,895,97,Product_97,Music,4.1,Review title 1464,This is review text for product 97. Rating: 4.1.,2025-08-29 12:32:12,true,67.0,2.0,negative,9.0,false,,website,ar,true
1465,425,184,Product_184,Beauty,2.9,Review title 1465,This is review text for product 184. Rating: 2.9.,2025-07-28 06:13:34,true,55.0,3.0,negative,2.0,false,,email_invite,ko,true
1466,1322,307,Product_307,Music,1.7,Review title 1466,This is review text for product 307. Rating: 1.7.,2022-02-03 10:53:01,true,87.0,1.0,negative,2.0,false,,email_invite,en,true
1467,1609,483,Product_483,Sports,4.3,Review title 1467,This is review text for product 483. Rating: 4.3.,2024-12-17 03:48:55,true,190.0,49.0,negative,5.0,true,2025-01-10,mobile_app,hi,false
1468,796,302,Product_302,Sports,3.2,Review title 1468,This is review text for product 302. Rating: 3.2.,2025-06-13 17:34:59,true,16.0,16.0,neutral,7.0,true,2025-06-15,website,ar,false
1469,1229,334,Product_334,Sports,4.8,Review title 1469,This is review text for product 334. Rating: 4.8.,2022-12-01 09:25:29,true,136.0,26.0,negative,3.0,false,,third_party,fr,true
1470,1856,116,Product_116,Automotive,2.1,Review title 1470,This is review text for product 116. Rating: 2.1.,2024-03-13 14:55:01,false,25.0,0.0,mixed,0.0,false,,third_party,ar,false
1471,1094,157,Product_157,Books,1.0,Review title 1471,This is review text for product 157. Rating: 1.0.,2025-09-11 01:23:32,false,54.0,21.0,positive,8.0,false,,email_invite,de,true
1472,826,360,Product_360,Music,3.2,Review title 1472,This is review text for product 360. Rating: 3.2.,2023-02-13 04:25:15,false,120.0,14.0,neutral,8.0,false,,third_party,de,true
1473,1812,99,Product_99,Electronics,3.7,Review title 1473,This is review text for product 99. Rating: 3.7.,2023-12-13 09:53:40,true,35.0,28.0,mixed,5.0,false,,email_invite,pt,false
1474,477,470,Product_470,Sports,2.3,Review title 1474,This is review text for product 470. Rating: 2.3.,2022-04-02 14:30:51,false,134.0,31.0,negative,9.0,false,,website,es,true
1475,1470,288,Product_288,Books,2.2,Review title 1475,This is review text for product 288. Rating: 2.2.,2025-07-02 18:23:07,true,87.0,11.0,negative,9.0,false,,website,ja,false
1476,887,284,Product_284,Home & Garden,2.8,Review title 1476,This is review text for product 284. Rating: 2.8.,2024-01-31 13:50:30,true,86.0,25.0,positive,9.0,false,,website,ko,false
1477,393,460,Product_460,Food,4.4,Review title 1477,This is review text for product 460. Rating: 4.4.,2022-03-16 11:22:52,false,54.0,37.0,positive,6.0,true,2022-04-15,mobile_app,ja,false
1478,1894,182,Product_182,Beauty,1.1,Review title 1478,This is review text for product 182. Rating: 1.1.,2023-09-22 22:14:09,false,135.0,41.0,negative,2.0,false,,third_party,ko,false
1479,11,157,Product_157,Home & Garden,3.3,Review title 1479,This is review text for product 157. Rating: 3.3.,2022-05-08 11:56:52,false,120.0,35.0,positive,9.0,true,2022-06-03,email_invite,zh,true
1480,1446,88,Product_88,Beauty,3.9,Review title 1480,This is review text for product 88. Rating: 3.9.,2022-05-11 22:23:40,true,168.0,6.0,positive,1.0,false,,website,es,false
1481,796,6,Product_6,Books,1.1,Review title 1481,This is review text for product 6. Rating: 1.1.,2025-01-12 07:02:34,false,156.0,14.0,negative,3.0,false,,email_invite,de,false
1482,1058,412,Product_412,Home & Garden,1.6,Review title 1482,This is review text for product 412. Rating: 1.6.,2024-08-21 01:32:51,false,166.0,36.0,neutral,5.0,false,,mobile_app,pt,false
1483,744,29,Product_29,Books,2.5,Review title 1483,This is review text for product 29. Rating: 2.5.,2024-10-19 14:49:03,false,149.0,42.0,positive,0.0,true,2024-11-15,mobile_app,hi,false
1484,1036,299,Product_299,Beauty,1.1,Review title 1484,This is review text for product 299. Rating: 1.1.,2025-05-15 22:54:08,true,49.0,8.0,neutral,2.0,true,2025-06-05,third_party,ja,false
1485,553,288,Product_288,Electronics,3.5,Review title 1485,This is review text for product 288. Rating: 3.5.,2023-10-08 07:55:25,false,51.0,41.0,neutral,1.0,false,,email_invite,ko,true
1486,854,470,Product_470,Home & Garden,2.9,Review title 1486,This is review text for product 470. Rating: 2.9.,2024-06-22 08:48:32,false,8.0,49.0,positive,4.0,false,,email_invite,es,false
1487,1314,446,Product_446,Electronics,2.8,Review title 1487,This is review text for product 446. Rating: 2.8.,2025-02-08 13:16:57,true,109.0,13.0,positive,4.0,true,2025-02-28,third_party,ko,false
1488,624,391,Product_391,Home & Garden,3.0,Review title 1488,This is review text for product 391. Rating: 3.0.,2025-01-08 07:59:51,true,186.0,35.0,neutral,7.0,false,,email_invite,zh,true
1489,1711,438,Product_438,Toys,2.2,Review title 1489,This is review text for product 438. Rating: 2.2.,2025-06-15 04:44:45,false,193.0,6.0,positive,5.0,true,2025-06-19,third_party,en,false
1490,1122,11,Product_11,Music,3.6,Review title 1490,This is review text for product 11. Rating: 3.6.,2025-10-06 13:12:08,true,99.0,39.0,mixed,9.0,false,,third_party,pt,false
1491,1462,462,Product_462,Clothing,2.0,Review title 1491,This is review text for product 462. Rating: 2.0.,2022-09-06 00:07:47,true,55.0,14.0,negative,3.0,true,2022-09-14,third_party,fr,true
1492,167,135,Product_135,Beauty,1.9,Review title 1492,This is review text for product 135. Rating: 1.9.,2023-02-14 19:40:44,false,26.0,8.0,negative,3.0,true,2023-02-28,third_party,zh,true
1493,66,363,Product_363,Books,3.9,Review title 1493,This is review text for product 363. Rating: 3.9.,2025-05-21 05:57:03,true,67.0,2.0,mixed,2.0,true,2025-06-12,website,en,false
1494,1143,94,Product_94,Beauty,4.7,Review title 1494,This is review text for product 94. Rating: 4.7.,2025-08-04 09:39:40,true,178.0,40.0,positive,6.0,true,2025-08-24,email_invite,ar,false
1495,1793,370,Product_370,Toys,3.7,Review title 1495,This is review text for product 370. Rating: 3.7.,2025-01-21 21:33:02,false,133.0,19.0,positive,4.0,true,2025-02-03,website,en,true
1496,247,273,Product_273,Music,1.2,Review title 1496,This is review text for product 273. Rating: 1.2.,2023-06-02 00:00:58,false,104.0,6.0,neutral,1.0,true,2023-06-06,website,ja,false
1497,1038,190,Product_190,Clothing,1.3,Review title 1497,This is review text for product 190. Rating: 1.3.,2023-02-03 08:14:58,true,107.0,15.0,positive,4.0,false,,mobile_app,ar,false
1498,1832,485,Product_485,Home & Garden,4.6,Review title 1498,This is review text for product 485. Rating: 4.6.,2025-07-19 06:33:20,true,15.0,0.0,positive,7.0,true,2025-08-09,email_invite,ja,true
1499,1802,450,Product_450,Food,1.8,Review title 1499,This is review text for product 450. Rating: 1.8.,2025-04-15 21:20:48,false,56.0,49.0,neutral,5.0,true,2025-05-07,mobile_app,en,false
1500,1488,247,Product_247,Sports,2.9,Review title 1500,This is review text for product 247. Rating: 2.9.,2023-05-02 11:08:28,true,0.0,0.0,positive,5.0,true,2023-05-18,third_party,ko,true
1501,1767,167,Product_167,Beauty,4.8,Review title 1501,This is review text for product 167. Rating: 4.8.,2023-11-19 08:51:48,false,85.0,43.0,neutral,10.0,true,2023-11-25,third_party,ar,true
1502,1506,230,Product_230,Home & Garden,4.9,Review title 1502,This is review text for product 230. Rating: 4.9.,2024-05-01 02:55:15,true,37.0,0.0,mixed,10.0,true,2024-05-15,email_invite,ja,false
1503,1638,232,Product_232,Beauty,2.6,Review title 1503,This is review text for product 232. Rating: 2.6.,2024-08-13 15:16:53,true,124.0,33.0,mixed,10.0,true,2024-09-02,email_invite,hi,false
1504,1556,460,Product_460,Automotive,3.0,Review title 1504,This is review text for product 460. Rating: 3.0.,2023-03-09 19:41:24,false,56.0,0.0,mixed,4.0,false,,third_party,pt,true
1505,1434,69,Product_69,Home & Garden,2.2,Review title 1505,This is review text for product 69. Rating: 2.2.,2023-12-05 19:38:46,true,50.0,29.0,negative,2.0,false,,third_party,ar,true
1506,1159,230,Product_230,Books,1.6,Review title 1506,This is review text for product 230. Rating: 1.6.,2025-11-29 01:36:51,true,123.0,7.0,mixed,1.0,true,2025-12-22,mobile_app,es,false
1507,1243,231,Product_231,Beauty,4.4,Review title 1507,This is review text for product 231. Rating: 4.4.,2023-02-12 17:12:34,false,164.0,11.0,neutral,0.0,true,2023-02-17,email_invite,de,false
1508,401,11,Product_11,Toys,1.5,Review title 1508,This is review text for product 11. Rating: 1.5.,2024-10-13 14:29:08,true,101.0,45.0,neutral,2.0,true,2024-10-18,website,en,true
1509,1854,334,Product_334,Electronics,2.9,Review title 1509,This is review text for product 334. Rating: 2.9.,2025-12-30 13:29:57,true,140.0,37.0,neutral,2.0,false,,mobile_app,de,true
1510,424,264,Product_264,Sports,3.5,Review title 1510,This is review text for product 264. Rating: 3.5.,2022-11-12 13:50:23,false,181.0,32.0,mixed,0.0,false,,email_invite,fr,true
1511,1028,162,Product_162,Food,2.7,Review title 1511,This is review text for product 162. Rating: 2.7.,2025-12-18 13:19:55,true,59.0,48.0,negative,2.0,false,,mobile_app,ar,false
1512,1345,103,Product_103,Music,2.5,Review title 1512,This is review text for product 103. Rating: 2.5.,2022-01-09 10:06:00,true,144.0,6.0,mixed,7.0,true,2022-02-03,email_invite,zh,true
1513,1451,325,Product_325,Clothing,3.7,Review title 1513,This is review text for product 325. Rating: 3.7.,2024-09-09 20:55:16,true,47.0,40.0,positive,8.0,true,2024-09-10,mobile_app,ko,true
1514,125,330,Product_330,Electronics,4.9,Review title 1514,This is review text for product 330. Rating: 4.9.,2023-02-16 04:57:28,false,15.0,6.0,neutral,1.0,false,,email_invite,es,false
1515,1427,204,Product_204,Clothing,1.8,Review title 1515,This is review text for product 204. Rating: 1.8.,2023-09-11 08:27:58,false,145.0,26.0,negative,1.0,true,2023-10-09,website,ja,false
1516,183,188,Product_188,Automotive,2.0,Review title 1516,This is review text for product 188. Rating: 2.0.,2023-08-17 20:39:00,false,48.0,39.0,negative,2.0,false,,third_party,en,false
1517,207,434,Product_434,Food,3.7,Review title 1517,This is review text for product 434. Rating: 3.7.,2024-07-30 09:24:54,true,74.0,15.0,mixed,2.0,false,,third_party,zh,true
1518,1198,336,Product_336,Clothing,4.8,Review title 1518,This is review text for product 336. Rating: 4.8.,2023-05-03 13:40:53,true,93.0,14.0,neutral,6.0,true,2023-05-14,third_party,fr,false
1519,93,303,Product_303,Clothing,2.7,Review title 1519,This is review text for product 303. Rating: 2.7.,2024-02-06 05:35:57,false,142.0,32.0,mixed,6.0,false,,third_party,es,false
1520,158,154,Product_154,Books,4.4,Review title 1520,This is review text for product 154. Rating: 4.4.,2022-05-19 14:52:15,false,52.0,20.0,positive,6.0,true,2022-06-12,mobile_app,en,true
1521,764,410,Product_410,Home & Garden,1.9,Review title 1521,This is review text for product 410. Rating: 1.9.,2025-11-14 19:26:03,true,85.0,43.0,mixed,0.0,false,,mobile_app,ja,false
1522,1386,270,Product_270,Beauty,4.3,Review title 1522,This is review text for product 270. Rating: 4.3.,2024-03-18 05:47:40,false,156.0,47.0,mixed,5.0,false,,third_party,hi,false
1523,484,313,Product_313,Sports,1.4,Review title 1523,This is review text for product 313. Rating: 1.4.,2022-11-10 10:17:59,false,113.0,33.0,positive,2.0,false,,third_party,en,true
1524,1456,129,Product_129,Food,4.6,Review title 1524,This is review text for product 129. Rating: 4.6.,2022-10-01 05:57:41,true,179.0,10.0,negative,8.0,true,2022-10-24,email_invite,es,true
1525,391,351,Product_351,Sports,3.1,Review title 1525,This is review text for product 351. Rating: 3.1.,2023-10-01 17:57:27,false,130.0,5.0,negative,7.0,false,,mobile_app,es,false
1526,418,417,Product_417,Food,2.5,Review title 1526,This is review text for product 417. Rating: 2.5.,2025-02-02 00:40:57,true,181.0,20.0,negative,4.0,false,,mobile_app,fr,true
1527,1298,453,Product_453,Books,4.2,Review title 1527,This is review text for product 453. Rating: 4.2.,2023-01-09 10:22:23,true,24.0,38.0,neutral,8.0,true,2023-01-11,email_invite,hi,false
1528,1739,434,Product_434,Books,3.4,Review title 1528,This is review text for product 434. Rating: 3.4.,2024-05-25 20:25:44,true,99.0,43.0,neutral,4.0,false,,mobile_app,es,true
1529,1586,12,Product_12,Clothing,1.2,Review title 1529,This is review text for product 12. Rating: 1.2.,2023-02-02 05:55:31,true,144.0,21.0,positive,2.0,true,2023-03-03,third_party,en,false
1530,1186,176,Product_176,Beauty,4.6,Review title 1530,This is review text for product 176. Rating: 4.6.,2022-08-13 21:06:03,false,152.0,7.0,mixed,4.0,true,2022-09-11,email_invite,en,true
1531,1616,261,Product_261,Books,1.2,Review title 1531,This is review text for product 261. Rating: 1.2.,2025-10-18 10:05:01,false,142.0,15.0,neutral,10.0,false,,email_invite,es,true
1532,1295,213,Product_213,Home & Garden,4.4,Review title 1532,This is review text for product 213. Rating: 4.4.,2025-03-10 12:18:41,false,81.0,27.0,mixed,6.0,false,,third_party,es,false
1533,528,46,Product_46,Food,3.3,Review title 1533,This is review text for product 46. Rating: 3.3.,2025-06-05 07:15:43,true,194.0,43.0,neutral,9.0,true,2025-06-27,email_invite,ko,false
1534,1749,102,Product_102,Sports,4.6,Review title 1534,This is review text for product 102. Rating: 4.6.,2024-04-06 09:26:45,false,75.0,27.0,negative,3.0,true,2024-04-25,third_party,pt,true
1535,1031,61,Product_61,Music,2.9,Review title 1535,This is review text for product 61. Rating: 2.9.,2023-11-07 08:48:23,true,151.0,38.0,negative,3.0,false,,mobile_app,pt,false
1536,63,61,Product_61,Toys,3.1,Review title 1536,This is review text for product 61. Rating: 3.1.,2022-05-30 10:10:59,true,125.0,23.0,mixed,4.0,true,2022-06-22,email_invite,es,false
1537,535,123,Product_123,Books,4.8,Review title 1537,This is review text for product 123. Rating: 4.8.,2025-04-01 04:45:16,true,120.0,33.0,positive,4.0,true,2025-04-21,mobile_app,de,false
1538,1820,17,Product_17,Sports,2.2,Review title 1538,This is review text for product 17. Rating: 2.2.,2022-06-24 02:28:21,false,72.0,42.0,negative,4.0,true,2022-07-04,email_invite,es,true
1539,588,236,Product_236,Home & Garden,2.2,Review title 1539,This is review text for product 236. Rating: 2.2.,2022-04-04 23:04:19,false,145.0,16.0,mixed,9.0,false,,website,en,true
1540,1031,166,Product_166,Automotive,3.9,Review title 1540,This is review text for product 166. Rating: 3.9.,2025-02-15 17:43:27,false,105.0,4.0,positive,7.0,true,2025-03-05,third_party,pt,true
1541,667,268,Product_268,Electronics,4.6,Review title 1541,This is review text for product 268. Rating: 4.6.,2025-07-28 00:07:02,true,129.0,7.0,positive,5.0,true,2025-08-07,third_party,en,false
1542,1695,400,Product_400,Beauty,2.7,Review title 1542,This is review text for product 400. Rating: 2.7.,2022-08-22 14:27:29,true,148.0,25.0,mixed,8.0,true,2022-08-31,email_invite,de,true
1543,127,113,Product_113,Toys,3.5,Review title 1543,This is review text for product 113. Rating: 3.5.,2023-04-02 12:23:11,false,158.0,47.0,positive,5.0,true,2023-04-05,email_invite,ko,false
1544,298,312,Product_312,Books,4.0,Review title 1544,This is review text for product 312. Rating: 4.0.,2022-04-24 14:27:51,true,91.0,36.0,negative,0.0,false,,website,ja,false
1545,336,423,Product_423,Beauty,2.6,Review title 1545,This is review text for product 423. Rating: 2.6.,2022-07-23 23:51:02,false,139.0,9.0,positive,5.0,true,2022-08-20,email_invite,pt,true
1546,1989,148,Product_148,Music,2.3,Review title 1546,This is review text for product 148. Rating: 2.3.,2022-07-09 19:59:07,false,116.0,21.0,positive,8.0,false,,email_invite,fr,true
1547,105,157,Product_157,Sports,2.9,Review title 1547,This is review text for product 157. Rating: 2.9.,2022-01-26 17:09:34,false,190.0,44.0,mixed,5.0,false,,website,zh,true
1548,1171,453,Product_453,Automotive,2.8,Review title 1548,This is review text for product 453. Rating: 2.8.,2025-12-27 02:24:47,false,77.0,38.0,negative,8.0,false,,third_party,en,false
1549,894,104,Product_104,Electronics,2.9,Review title 1549,This is review text for product 104. Rating: 2.9.,2022-07-27 14:13:50,false,185.0,28.0,negative,3.0,true,2022-08-10,third_party,ja,false
1550,1157,57,Product_57,Food,2.7,Review title 1550,This is review text for product 57. Rating: 2.7.,2024-11-10 02:38:46,false,158.0,25.0,mixed,8.0,false,,mobile_app,pt,true
1551,337,276,Product_276,Beauty,4.7,Review title 1551,This is review text for product 276. Rating: 4.7.,2024-11-27 15:03:59,false,158.0,24.0,negative,4.0,false,,mobile_app,ko,true
1552,379,88,Product_88,Clothing,3.0,Review title 1552,This is review text for product 88. Rating: 3.0.,2024-12-31 20:59:16,false,60.0,16.0,mixed,8.0,false,,third_party,fr,false
1553,796,43,Product_43,Home & Garden,1.9,Review title 1553,This is review text for product 43. Rating: 1.9.,2023-05-28 10:20:38,false,128.0,1.0,neutral,3.0,false,,email_invite,pt,true
1554,709,280,Product_280,Automotive,2.0,Review title 1554,This is review text for product 280. Rating: 2.0.,2022-02-25 04:03:14,false,70.0,34.0,positive,6.0,true,2022-03-27,email_invite,en,false
